calc label enthalpy
e2ts_C_E_C_E_C_B_e2ts_C_E_C_E_B_B e2ts_C_E_C_E_C_B_e2ts_C_E_C_E_B_B -932.95050285
e2ts_B_A_E_D_B_C_e2ts_B_C_E_D_B_C e2ts_B_A_E_D_B_C_e2ts_B_C_E_D_B_C -1388.99797688
e2ts_D_E_D_E_C_B_e2ts_E_E_D_E_C_B e2ts_D_E_D_E_C_B_e2ts_E_E_D_E_C_B -2956.40085046
e2ts_E_E_C_A_A_A_e2ts_B_E_C_A_A_A e2ts_E_E_C_A_A_A_e2ts_B_E_C_A_A_A -530.61020002
e2ts_C_E_C_A_A_B_e2ts_C_E_C_D_A_B e2ts_C_E_C_A_A_B_e2ts_C_E_C_D_A_B -556.89766237
e2ts_B_A_A_E_C_B_e2ts_B_A_A_D_C_B e2ts_B_A_A_E_C_B_e2ts_B_A_A_D_C_B -2994.85627894
e2ts_B_D_E_B_A_A_e2ts_B_A_E_B_A_A e2ts_B_D_E_B_A_A_e2ts_B_A_E_B_A_A -642.67339396
e2ts_A_C_A_C_A_A_e2ts_C_C_A_C_A_A e2ts_A_C_A_C_A_A_e2ts_C_C_A_C_A_A -455.37002563
e2ts_A_E_A_E_B_B_e2ts_A_E_E_E_B_B e2ts_A_E_A_E_B_B_e2ts_A_E_E_E_B_B -803.96448336
e2ts_A_D_A_C_C_B_e2ts_A_D_A_C_C_A e2ts_A_D_A_C_C_B_e2ts_A_D_A_C_C_A -2783.60786247
e2ts_E_D_E_C_A_A_e2ts_E_C_E_C_A_A e2ts_E_D_E_C_A_A_e2ts_E_C_E_C_A_A -473.73516567
e2ts_A_D_E_C_B_B_e2ts_A_A_E_C_B_B e2ts_A_D_E_C_B_B_e2ts_A_A_E_C_B_B -785.63955093
e2ts_C_A_E_D_B_A_e2ts_C_A_E_C_B_A e2ts_C_A_E_D_B_A_e2ts_C_A_E_C_B_A -778.53374001
e2ts_E_A_D_E_C_B_e2ts_E_B_D_E_C_B e2ts_E_A_D_E_C_B_e2ts_E_B_D_E_C_B -3105.30084119
e2ts_E_A_A_B_B_A_e2ts_E_A_A_B_A_A e2ts_E_A_A_B_B_A_e2ts_E_A_A_B_A_A -438.51089590
e2ts_E_A_B_A_A_A_e2ts_E_A_B_A_B_A e2ts_E_A_B_A_A_A_e2ts_E_A_B_A_B_A -798.53487832
e2ts_D_E_A_D_C_A_e2ts_D_E_A_B_C_A e2ts_D_E_A_D_C_A_e2ts_D_E_A_B_C_A -2950.91511930
e2ts_A_C_E_A_C_C_e2ts_A_C_E_C_C_C e2ts_A_C_E_A_C_C_e2ts_A_C_E_C_C_C -3350.95673612
e2ts_E_D_C_E_B_A_e2ts_A_D_C_E_B_A e2ts_E_D_C_E_B_A_e2ts_A_D_C_E_B_A -725.61512187
e2ts_D_B_A_E_A_A_e2ts_D_B_A_E_A_C e2ts_D_B_A_E_A_A_e2ts_D_B_A_E_A_C -936.87512591
e2ts_A_C_A_D_B_B_e2ts_A_C_A_D_A_B e2ts_A_C_A_D_B_B_e2ts_A_C_A_D_A_B -409.55717051
e2ts_D_B_A_A_C_A_e2ts_E_B_A_A_C_A e2ts_D_B_A_A_C_A_e2ts_E_B_A_A_C_A -2911.72288147
e2ts_C_A_D_C_C_C_e2ts_C_A_D_C_A_C e2ts_C_A_D_C_C_C_e2ts_C_A_D_C_A_C -861.65136834
e2ts_E_A_B_E_A_A_e2ts_A_A_B_E_A_A e2ts_E_A_B_E_A_A_e2ts_A_A_B_E_A_A -438.50765489
e2ts_C_E_E_B_B_B_e2ts_A_E_E_B_B_B e2ts_C_E_E_B_B_B_e2ts_A_E_E_B_B_B -952.95446531
e2ts_E_C_C_E_B_B_e2ts_D_C_C_E_B_B e2ts_E_C_C_E_B_B_e2ts_D_C_C_E_B_B -916.90977700
e2ts_C_A_C_C_A_C_e2ts_C_A_D_C_A_C e2ts_C_A_C_C_A_C_e2ts_C_A_D_C_A_C -861.65153944
e2ts_B_C_E_A_C_B_e2ts_B_C_E_C_C_B e2ts_B_C_E_A_C_B_e2ts_B_C_E_C_C_B -3195.07410358
e2ts_A_B_A_E_A_D_e2ts_A_B_D_E_A_D e2ts_A_B_A_E_A_D_e2ts_A_B_D_E_A_D -3050.04730378
e2ts_E_A_E_A_B_B_e2ts_E_E_E_A_B_B e2ts_E_A_E_A_B_B_e2ts_E_E_E_A_B_B -804.02783981
e2ts_E_D_A_E_C_A_e2ts_E_D_D_E_C_A e2ts_E_D_A_E_C_A_e2ts_E_D_D_E_C_A -2841.12570503
e2ts_E_E_C_E_A_A_e2ts_A_E_C_E_A_A e2ts_E_E_C_E_A_A_e2ts_A_E_C_E_A_A -381.65163369
e2ts_E_D_D_E_C_D_e2ts_E_D_D_E_C_A e2ts_E_D_D_E_C_D_e2ts_E_D_D_E_C_A -2841.12573292
e2ts_C_A_D_E_C_C_e2ts_C_E_D_E_C_C e2ts_C_A_D_E_C_C_e2ts_C_E_D_E_C_C -3353.27475944
e2ts_A_B_D_E_C_A_e2ts_A_B_B_E_C_A e2ts_A_B_D_E_C_A_e2ts_A_B_B_E_C_A -3115.88383797
e2ts_E_C_E_C_B_A_e2ts_E_C_E_C_B_C e2ts_E_C_E_C_B_A_e2ts_E_C_E_C_B_C -1292.97960245
e2ts_D_C_E_E_C_C_e2ts_D_D_E_E_C_C e2ts_D_C_E_E_C_C_e2ts_D_D_E_E_C_C -3300.35199708
e2ts_B_C_A_A_C_A_e2ts_B_C_A_C_C_A e2ts_B_C_A_A_C_A_e2ts_B_C_A_C_C_A -2838.80973837
e2ts_B_B_E_E_C_A_e2ts_B_B_E_E_A_A e2ts_B_B_E_E_C_A_e2ts_B_B_E_E_A_A -697.87258192
e2ts_D_D_E_E_A_C_e2ts_D_D_E_E_C_C e2ts_D_D_E_E_A_C_e2ts_D_D_E_E_C_C -3300.34968414
e2ts_B_A_E_D_A_D_e2ts_B_A_E_A_A_D e2ts_B_A_E_D_A_D_e2ts_B_A_E_A_A_D -3010.86753871
e2ts_B_A_A_A_A_B_e2ts_B_A_A_B_A_B e2ts_B_A_A_A_A_B_e2ts_B_A_A_B_A_B -517.69383443
e2ts_E_D_E_B_C_B_e2ts_E_D_E_E_C_B e2ts_E_D_E_B_C_B_e2ts_E_D_E_E_C_B -2956.36185329
e2ts_C_A_C_D_C_C_e2ts_C_E_C_D_C_C e2ts_C_A_C_D_C_C_e2ts_C_E_C_D_C_C -3390.15022399
e2ts_C_E_D_A_B_C_e2ts_C_E_D_E_B_C e2ts_C_E_D_A_B_C_e2ts_C_E_D_E_B_C -1240.06973674
e2ts_C_B_D_E_B_B_e2ts_C_B_E_E_B_B e2ts_C_B_D_E_B_B_e2ts_C_B_E_E_B_B -1044.99958169
e2ts_E_E_C_A_A_A_e2ts_E_E_C_D_A_A e2ts_E_E_C_A_A_A_e2ts_E_E_C_D_A_A -420.84445645
e2ts_D_A_D_A_A_D_e2ts_D_A_B_A_A_D e2ts_D_A_D_A_A_D_e2ts_D_A_B_A_A_D -2994.88400065
e2ts_E_B_A_E_B_A_e2ts_E_B_C_E_B_A e2ts_E_B_A_E_B_A_e2ts_E_B_C_E_B_A -945.83481842
e2ts_B_E_E_D_B_C_e2ts_B_E_E_A_B_C e2ts_B_E_E_D_B_C_e2ts_B_E_E_A_B_C -1312.96748635
e2ts_D_C_E_A_A_D_e2ts_A_C_E_A_A_D e2ts_D_C_E_A_A_D_e2ts_A_C_E_A_A_D -2898.79012888
e2ts_E_B_E_D_A_A e2ts_E_B_E_D_A_A -532.89165613
e2ts_D_D_D_E_C_B e2ts_D_D_D_E_C_B -2924.27001932
e2ts_C_C_A_D_B_C e2ts_C_C_A_D_B_C -1221.70593601
e2ts_B_C_E_A_C_B e2ts_B_C_E_A_C_B -3102.97618124
e2ts_C_C_C_E_B_A e2ts_C_C_C_E_B_A -870.60321358
e2ts_E_B_D_E_B_A e2ts_E_B_D_E_B_A -892.91134928
e2ts_C_E_E_D_B_B e2ts_C_E_E_D_B_B -880.02275358
e2ts_B_E_D_E_B_A e2ts_B_E_D_E_B_A -892.90883466
e2ts_E_B_D_D_B_A e2ts_E_B_D_D_B_A -876.87066239
e2ts_D_C_A_E_C_A e2ts_D_C_A_E_C_A -2838.81214704
e2ts_E_C_B_A_B_B e2ts_E_C_B_A_B_B -989.81390633
e2ts_D_E_D_E_B_A e2ts_D_E_D_E_B_A -727.92081778
e2ts_D_D_D_E_A_A e2ts_D_D_D_E_A_A -351.84622522
e2ts_D_D_D_A_C_B e2ts_D_D_D_A_C_B -2869.05454749
e2ts_D_D_A_D_C_B e2ts_D_D_A_D_C_B -2869.05453724
e2ts_C_A_E_D_C_B e2ts_C_A_E_D_C_B -2938.00071678
e2ts_C_E_E_C_B_B e2ts_C_E_E_C_B_B -932.95267875
e2ts_B_E_E_D_B_A e2ts_B_E_E_D_B_A -892.91423119
e2ts_D_E_D_C_C_B e2ts_D_E_D_C_C_B -2977.20874420
e2ts_E_C_E_D_B_A e2ts_E_C_E_D_B_A -780.83063125
e2ts_B_E_E_A_C_A e2ts_B_E_E_A_C_A -2966.93322368
e2ts_B_E_E_E_B_A e2ts_B_E_E_E_B_A -908.95147535
e2ts_E_E_B_A_C_A e2ts_E_E_B_A_C_A -2966.96692071
e2ts_B_E_A_A_C_B e2ts_B_E_A_A_C_B -3010.92054564
e2ts_A_C_E_E_C_C e2ts_A_C_E_E_C_C -3314.08292032
e2ts_E_D_B_E_A_A e2ts_E_D_B_E_A_A -532.91325970
e2ts_D_D_D_D_B_B e2ts_D_D_D_D_B_B -795.02937157
e2ts_D_B_E_E_B_A e2ts_D_B_E_E_B_A -892.90933986
e2ts_C_A_E_D_C_C e2ts_C_A_E_D_C_C -3298.04469812
e2ts_D_D_D_E_C_A e2ts_D_D_D_E_C_A -2825.08030622
e2ts_D_B_E_E_A_A e2ts_D_B_E_E_A_A -532.88902698
e2ts_E_B_D_A_B_A e2ts_E_B_D_A_B_A -837.69150084
e2ts_C_A_D_E_C_C e2ts_C_A_D_E_C_C -3298.04447104
e2ts_E_B_E_E_B_A e2ts_E_B_E_E_B_A -908.95146388
e2ts_D_D_A_E_C_B e2ts_D_D_A_E_C_B -2885.09216645
e2ts_E_D_D_D_C_A e2ts_E_D_D_D_C_A -2825.08380580
e2ts_C_E_E_D_C_A e2ts_C_E_E_D_C_A -2894.03398444
e2ts_C_A_D_D_C_C e2ts_C_A_D_D_C_C -3282.00784380
e2ts_B_D_E_A_C_A e2ts_B_D_E_A_C_A -2950.88890972
e2ts_D_C_E_D_B_B e2ts_D_C_E_D_B_B -863.98106879
e2ts_E_B_E_D_B_A e2ts_E_B_E_D_B_A -892.90729718
e2ts_D_E_D_D_C_A e2ts_D_E_D_D_C_A -2825.08380105
e2ts_C_D_E_D_B_B e2ts_C_D_E_D_B_B -863.98253680
e2ts_C_D_D_D_A_A e2ts_C_D_D_D_A_A -388.72455665
e2ts_E_D_D_A_C_B e2ts_E_D_D_A_C_B -2885.09592577
e2ts_C_E_A_E_C_B e2ts_C_E_A_E_C_B -2954.04241384
e2ts_A_B_D_E_C_A e2ts_A_B_D_E_C_A -2950.88362066
e2ts_D_C_E_A_C_B e2ts_D_C_E_A_C_B -2938.00221875
e2ts_B_E_A_D_B_A e2ts_B_E_A_D_B_A -837.69148337
e2ts_C_A_E_A_C_D e2ts_C_A_E_A_C_D -5372.06270443
e2ts_E_D_E_C_C_B e2ts_E_D_E_C_C_B -2993.24385645
e2ts_E_B_A_E_C_A e2ts_E_B_A_E_C_A -2966.93335390
e2ts_B_C_D_A_A_B e2ts_B_C_D_A_A_B -613.72384168
e2ts_A_B_D_E_B_B e2ts_A_B_D_E_B_B -936.87751611
e2ts_A_C_E_E_B_D e2ts_A_C_E_E_B_D -3314.07997866
e2ts_D_C_D_D_B_B e2ts_D_C_D_D_B_B -847.94258783
e2ts_D_C_E_D_B_A e2ts_D_C_E_D_B_A -764.78929481
e2ts_D_B_A_E_C_A e2ts_D_B_A_E_C_A -2950.88890222
e2ts_B_D_E_E_B_A e2ts_B_D_E_E_B_A -892.90937068
e2ts_D_C_D_E_C_A e2ts_D_C_D_E_C_A -2877.99300376
e2ts_C_A_C_D_C_C e2ts_C_A_C_D_C_C -3334.92295195
e2ts_A_C_D_D_C_C e2ts_A_C_D_D_C_C -3282.00783531
e2ts_A_C_D_E_C_B e2ts_A_C_D_E_C_B -2938.00076465
e2ts_E_C_E_D_B_B e2ts_E_C_E_D_B_B -880.01858147
e2ts_C_E_C_A_B_C e2ts_C_E_C_A_B_C -1237.76650273
e2ts_D_A_E_B_C_A e2ts_D_A_E_B_C_A -2950.90485168
e2ts_C_B_E_A_C_A e2ts_C_B_E_A_C_A -3003.78291160
e2ts_E_E_E_C_B_A e2ts_E_E_E_C_B_A -796.89465354
e2ts_D_C_E_A_B_C e2ts_D_C_E_A_B_C -1184.83786581
e2ts_D_A_E_E_B_A e2ts_D_A_E_E_B_A -688.74203046
e2ts_C_E_E_E_B_A e2ts_C_E_E_E_B_A -796.87612370
e2ts_E_E_E_A_C_A e2ts_E_E_E_A_C_A -2818.01045444
e2ts_D_A_A_E_C_A e2ts_D_A_A_E_C_A -2746.71868357
e2ts_D_A_E_D_A_A e2ts_D_A_E_D_A_A -312.66525312
e2ts_A_D_D_D_A_A e2ts_A_D_D_D_A_A -296.62815952
e2ts_A_A_A_A_B_D e2ts_A_A_A_A_B_D -3111.55020336
e2ts_D_C_D_A_A_A e2ts_D_C_D_A_A_A -349.54712105
e2ts_E_A_A_C_C_B e2ts_E_A_A_C_C_B -2898.85010367
e2ts_E_A_A_E_B_A e2ts_E_A_A_E_B_A -649.55738248
e2ts_A_A_D_D_B_C e2ts_A_A_D_D_B_C -1076.70861264
e2ts_C_A_A_D_C_C e2ts_C_A_A_D_C_C -3242.82608763
e2ts_A_A_D_E_C_C e2ts_A_A_D_E_C_C -3205.95155296
e2ts_C_A_D_A_B_C e2ts_C_A_D_A_B_C -1129.62065884
e2ts_E_A_A_D_A_A e2ts_E_A_A_D_A_A -273.49115720
e2ts_A_D_E_D_A_A e2ts_A_D_E_D_A_A -312.66616840
e2ts_C_A_C_C_A_A e2ts_C_A_C_C_A_A -455.37863595
e2ts_A_E_D_E_A_A e2ts_A_E_D_E_A_A -328.70715140
e2ts_E_C_C_A_C_A e2ts_E_C_C_A_C_A -2891.73514179
e2ts_A_D_E_D_C_B e2ts_A_D_E_D_C_B -2885.08959356
e2ts_A_A_E_D_C_C e2ts_A_A_E_D_C_C -3205.95175470
e2ts_A_A_A_A_C_C e2ts_A_A_A_A_C_C -3111.55580023
e2ts_C_A_A_E_C_C e2ts_C_A_A_E_C_C -3258.86046911
e2ts_A_C_E_D_B_B e2ts_A_C_E_D_B_B -824.79869760
e2ts_B_E_A_E_B_A e2ts_B_E_A_E_B_A -853.72835263
e2ts_A_A_D_A_A_A e2ts_A_A_D_A_A_A -218.26877013
e2ts_D_C_E_A_B_A e2ts_D_C_E_A_B_A -725.60915701
e2ts_E_C_A_E_A_A e2ts_E_C_A_E_A_A -381.62740349
e2ts_C_A_D_A_C_C e2ts_C_A_D_A_C_C -3242.82603319
e2ts_D_A_E_E_A_A e2ts_D_A_E_E_A_A -328.70854029
e2ts_D_D_E_A_C_B e2ts_D_D_E_A_C_B -2885.09216894
e2ts_E_D_E_D_A_A e2ts_E_D_E_D_A_A -367.88981750
e2ts_A_C_A_D_C_C e2ts_A_C_A_D_C_C -3242.82602510
e2ts_E_D_A_A_C_B e2ts_E_D_A_A_C_B -2845.92040768
e2ts_C_A_A_E_B_D e2ts_C_A_A_E_B_D -3258.85692761
e2ts_B_D_D_A_A_A e2ts_B_D_D_A_A_A -461.63219716
e2ts_A_C_A_D_B_C e2ts_A_C_A_D_B_C -1129.62066447
e2ts_A_C_E_D_C_A e2ts_A_C_E_D_C_A -2838.80554003
e2ts_D_E_A_A_B_B e2ts_D_E_A_A_B_B -732.71890940
e2ts_A_D_D_E_A_A e2ts_A_D_D_E_A_A -312.66536520
e2ts_D_A_A_E_A_A e2ts_D_A_A_E_A_A -273.48533620
e2ts_A_A_E_D_C_D e2ts_A_A_E_D_C_D -5319.15372888
e2ts_D_E_E_A_A_A e2ts_D_E_E_A_A_A -328.71256022
e2ts_A_D_C_A_B_A e2ts_A_D_C_A_B_A -670.41418511
e2ts_C_D_D_A_B_A e2ts_C_D_D_A_B_A -709.57183570
e2ts_E_C_A_E_B_A e2ts_E_C_A_E_B_A -741.65132657
e2ts_A_A_D_E_C_D e2ts_A_A_D_E_C_D -5319.15372192
e2ts_A_A_A_D_C_D e2ts_A_A_A_D_C_D -5263.93456352
e2ts_A_A_D_A_C_B e2ts_A_A_D_A_C_B -2790.69099944
e2ts_E_E_B_A_B_A e2ts_E_E_B_A_B_A -853.75887408
e2ts_A_A_A_D_A_D e2ts_A_A_A_D_A_D -2790.64672383
e2ts_C_B_A_E_A_A e2ts_C_B_A_E_A_A -530.56928192
e2ts_A_B_A_A_A_A e2ts_A_B_A_A_A_A -383.27478356
e2ts_E_C_E_E_A_A e2ts_E_C_E_E_A_A -436.84711787
e2ts_E_D_E_A_A_A e2ts_E_D_E_A_A_A -328.71104922
e2ts_A_D_A_A_B_D e2ts_A_D_A_A_B_D -3150.73146750
e2ts_A_E_B_A_B_B e2ts_A_E_B_A_B_B -897.72441843
e2ts_A_C_D_E_B_C e2ts_A_C_D_E_B_C -1184.83888261
e2ts_A_D_E_D_B_B e2ts_A_D_E_D_B_B -771.88833240
e2ts_C_A_A_D_A_A e2ts_C_A_A_D_A_A -310.36473577
e2ts_A_D_A_E_A_D e2ts_A_D_A_E_A_D -2845.87643380
e2ts_A_A_D_E_B_C e2ts_A_A_D_E_B_C -1092.74561281
e2ts_E_D_E_D_B_A e2ts_E_D_E_D_B_A -727.92079241
e2ts_A_C_A_E_B_C e2ts_A_C_A_E_B_C -1145.65574208
e2ts_A_A_E_A_B_C e2ts_A_A_E_A_B_C -1053.56325334
e2ts_A_E_E_D_A_A e2ts_A_E_E_D_A_A -328.70971982
e2ts_C_E_D_D_B_B e2ts_C_E_D_D_B_B -863.98304682
e2ts_E_A_B_A_A_A e2ts_E_A_B_A_A_A -438.51856630
e2ts_C_E_A_E_A_C e2ts_C_E_A_E_A_C -840.81695519
e2ts_A_C_E_D_A_A e2ts_A_C_E_D_A_A -365.58188001
e2ts_A_E_A_A_C_B e2ts_A_E_A_A_C_B -2806.73728569
e2ts_D_A_A_A_B_D e2ts_D_A_A_A_B_D -3150.73146549
e2ts_A_C_E_E_B_A e2ts_A_C_E_E_B_A -741.65242976
e2ts_A_A_E_D_B_B e2ts_A_A_E_D_B_B -732.70777448
e2ts_E_D_E_A_A_C e2ts_E_D_E_A_A_C -787.92150963
e2ts_A_C_D_E_C_A e2ts_A_C_D_E_C_A -2838.81118582
e2ts_D_A_C_D_A_A e2ts_D_A_C_D_A_A -349.56725471
e2ts_C_E_A_E_B_A e2ts_C_E_A_E_B_A -741.64631398
e2ts_A_E_A_D_C_A e2ts_A_E_A_D_C_A -2746.72163730
e2ts_C_A_D_E_A_A e2ts_C_A_D_E_A_A -365.58179750
e2ts_D_A_E_D_A_D e2ts_D_A_E_D_A_D -2885.05758076
e2ts_A_A_A_D_B_C e2ts_A_A_A_D_B_C -1037.52807572
e2ts_A_C_E_E_B_C e2ts_A_C_E_E_B_C -1200.87689236
e2ts_A_E_C_E_B_A e2ts_A_E_C_E_B_A -741.66987871
e2ts_E_C_E_A_A_A e2ts_E_C_E_A_A_A -381.62286516
e2ts_E_A_B_D_A_A e2ts_E_A_B_D_A_A -477.69629326
e2ts_B_E_A_E_A_A e2ts_B_E_A_E_A_A -493.71546041
e2ts_C_A_E_A_B_D e2ts_C_A_E_A_B_D -3258.85691476
e2ts_E_E_D_C_A_A e2ts_E_E_D_C_A_A -420.84444711
e2ts_E_E_C_E_A_A e2ts_E_E_C_E_A_A -436.88077957
e2ts_D_D_A_E_B_A e2ts_D_D_A_E_B_A -672.69999909
e2ts_A_A_C_D_B_A e2ts_A_A_C_D_B_A -670.40521271
e2ts_E_C_E_D_A_A e2ts_E_C_E_D_A_A -420.80335576
e2ts_C_E_A_D_C_A e2ts_C_E_A_D_C_A -2838.84102925
e2ts_A_D_E_B_A_A e2ts_A_D_E_B_A_A -477.68985411
e2ts_A_A_E_D_B_C e2ts_A_A_E_D_B_C -1092.74560761
e2ts_A_A_A_E_A_A e2ts_A_A_A_E_A_A -234.30514578
e2ts_D_A_E_D_C_B e2ts_D_A_E_D_C_B -2885.08978195
e2ts_E_B_E_A_B_A e2ts_E_B_E_A_B_A -853.72833700
e2ts_E_A_A_D_B_B e2ts_E_A_A_D_B_B -732.71076508
e2ts_A_C_E_A_C_A e2ts_A_C_E_A_C_A -2799.62465276
e2ts_D_D_A_E_A_A e2ts_D_D_A_E_A_A -312.66783371
e2ts_A_A_A_E_C_C e2ts_A_A_A_E_C_C -3166.76903065
e2ts_E_D_D_A_A_A e2ts_E_D_D_A_A_A -312.67457332
e2ts_D_B_A_D_A_A e2ts_D_B_A_D_A_A -461.63223646
e2ts_D_C_E_A_B_B e2ts_D_C_E_A_B_B -824.79984149
e2ts_D_E_A_E_A_A e2ts_D_E_A_E_A_A -328.71096160
e2ts_A_A_D_A_C_C e2ts_A_A_D_A_C_C -3150.73386983
e2ts_C_C_C_A_A_A e2ts_C_C_C_A_A_A -455.37079734
e2ts_A_A_A_A_C_D e2ts_A_A_A_A_C_D -5224.75595831
e2ts_A_D_E_D_A_C e2ts_A_D_E_D_A_C -771.85510821
e2ts_A_C_A_E_C_C e2ts_A_C_A_E_C_C -3258.86123204
e2ts_A_B_A_D_B_A e2ts_A_B_A_D_B_A -782.47038806
e2ts_E_A_A_B_B_A e2ts_E_A_A_B_B_A -798.52760526
e2ts_A_E_D_A_C_B e2ts_A_E_D_A_C_B -2845.91270289
e2ts_A_A_A_E_B_C e2ts_A_A_A_E_B_C -1053.56327689
e2ts_A_D_A_A_C_B e2ts_A_D_A_A_C_B -2790.69742101
e2ts_D_A_E_A_B_C e2ts_D_A_E_A_B_C -1092.74505537
e2ts_B_A_A_A_C_A e2ts_B_A_A_A_C_A -2856.49161797
e2ts_C_E_A_E_A_A e2ts_C_E_A_E_A_A -381.62409329
e2ts_A_A_E_D_C_B e2ts_A_A_E_D_C_B -2845.90968666
e2ts_A_A_A_D_C_B e2ts_A_A_A_D_C_B -2790.69128622
e2ts_B_E_A_A_A_A e2ts_B_E_A_A_A_A -438.50132423
e2ts_E_A_D_D_A_A e2ts_E_A_D_D_A_A -312.67220559
e2ts_E_C_D_A_C_A e2ts_E_C_D_A_C_A -2838.84107121
e2ts_E_A_E_D_A_A e2ts_E_A_E_D_A_A -328.70718041
e2ts_A_C_E_D_B_C e2ts_A_C_E_D_B_C -1184.83868959
e2ts_D_E_D_E_A_A e2ts_D_E_D_E_A_A -367.88985450
e2ts_D_E_A_E_B_B e2ts_D_E_A_E_B_B -787.92990822
e2ts_A_D_E_D_C_A e2ts_A_D_E_D_C_A -2785.90120523
e2ts_E_D_C_D_B_A e2ts_E_D_C_D_B_A -764.81518479
e2ts_D_A_A_A_C_B e2ts_D_A_A_A_C_B -2790.69741897
e2ts_C_A_A_E_B_C e2ts_C_A_A_E_B_C -1145.65582333
e2ts_B_A_A_C_B_A e2ts_B_A_A_C_B_A -835.39191229
e2ts_A_D_E_A_B_B e2ts_A_D_E_A_B_B -732.70825868
e2ts_A_D_A_E_B_B e2ts_A_D_A_E_B_B -732.70810736
e2ts_B_A_E_A_B_C e2ts_B_A_E_A_B_C -1257.73201038
e2ts_E_A_A_D_C_B e2ts_E_A_A_D_C_B -2845.91271142
e2ts_D_D_A_A_C_B e2ts_D_D_A_A_C_B -2829.87981081
e2ts_A_E_D_A_A_A e2ts_A_E_D_A_A_A -273.49110869
e2ts_A_C_A_E_A_D e2ts_A_C_A_E_A_D -2898.79145274
e2ts_E_D_D_D_A_A e2ts_E_D_D_D_A_A -351.85188972
e2ts_D_D_A_C_B_A e2ts_D_D_A_C_B_A -709.59536116
e2ts_D_A_C_A_C_B e2ts_D_A_C_A_C_B -2882.80787724
e2ts_A_A_A_E_B_D e2ts_A_A_A_E_B_D -3166.76470447
e2ts_C_A_E_D_B_C e2ts_C_A_E_D_B_C -1184.83888298
e2ts_E_A_C_C_A_C e2ts_E_A_C_C_A_C -877.70352799
e2ts_A_A_A_A_A_A e2ts_A_A_A_A_A_A -179.09247002
e2ts_D_C_A_E_B_A e2ts_D_C_A_E_B_A -725.61263055
e2ts_D_E_C_A_C_A e2ts_D_E_C_A_C_A -2838.83405941
e2ts_B_E_D_A_B_A e2ts_B_E_D_A_B_A -837.69535468
e2ts_C_E_A_A_A_A e2ts_C_E_A_A_A_A -326.41369390
e2ts_D_D_E_A_C_A e2ts_D_D_E_A_C_A -2785.90066178
e2ts_E_A_D_D_C_B e2ts_E_A_D_D_C_B -2885.09251379
e2ts_A_D_E_D_B_A e2ts_A_D_E_D_B_A -672.70059728
e2ts_A_C_A_E_B_A e2ts_A_C_A_E_B_A -686.42997672
e2ts_E_C_D_A_A_A e2ts_E_C_D_A_A_A -365.58813622
e2ts_D_E_A_A_B_A e2ts_D_E_A_A_B_A -633.52730395
e2ts_D_E_A_A_C_A e2ts_D_E_A_A_C_A -2746.72990232
e2ts_C_C_D_A_B_B e2ts_C_C_D_A_B_B -861.66160223
e2ts_A_A_E_E_A_A e2ts_A_A_E_E_A_A -289.52683486
e2ts_E_C_D_E_B_A e2ts_E_C_D_E_B_A -780.83252591
e2ts_E_A_A_A_B_B e2ts_E_A_A_A_B_B -693.53588026
e2ts_C_D_D_E_A_A e2ts_C_D_D_E_A_A -404.76276246
e2ts_C_D_A_D_B_A e2ts_C_D_A_D_B_A -709.57281228
e2ts_C_E_A_A_B_A e2ts_C_E_A_A_B_A -686.43550077
e2ts_A_E_D_A_B_A e2ts_A_E_D_A_B_A -633.51906205
e2ts_D_C_E_A_A_A e2ts_D_C_E_A_A_A -365.58289378
e2ts_A_E_D_D_C_A e2ts_A_E_D_D_C_A -2785.90114778
e2ts_D_E_A_D_B_A e2ts_D_E_A_D_B_A -672.70360101
e2ts_E_A_A_D_C_A e2ts_E_A_A_D_C_A -2746.72089890
e2ts_D_C_A_D_B_B e2ts_D_C_A_D_B_B -808.76468074
e2ts_E_B_D_A_A_A e2ts_E_B_D_A_A_A -477.67484110
e2ts_C_A_A_C_C_A e2ts_C_A_A_C_C_A -2836.51342940
e2ts_E_A_A_C_B_A e2ts_E_A_A_C_B_A -686.45546375
e2ts_D_A_A_D_C_A e2ts_D_A_A_D_C_A -2730.68039265
e2ts_A_D_A_C_A_A e2ts_A_D_A_C_A_A -310.39211389
e2ts_A_D_A_E_C_A e2ts_A_D_A_E_C_A -2746.71831965
e2ts_E_C_A_D_B_B e2ts_E_C_A_D_B_B -824.80469619
e2ts_C_E_D_D_B_A e2ts_C_E_D_D_B_A -764.79107518
e2ts_D_D_A_D_B_B e2ts_D_D_A_D_B_B -755.85332016
e2ts_C_A_E_A_B_B e2ts_C_A_E_A_B_B -785.61858651
e2ts_C_D_E_A_A_A e2ts_C_D_E_A_A_A -365.58633323
e2ts_A_D_A_D_A_A e2ts_A_D_A_D_A_A -257.44998953
e2ts_C_D_A_E_B_B e2ts_C_D_A_E_B_B -824.80219585
e2ts_B_D_E_A_A_A e2ts_B_D_E_A_A_A -477.67182707
e2ts_D_E_D_A_B_A e2ts_D_E_D_A_B_A -672.70405334
e2ts_C_A_D_A_C_A e2ts_C_A_D_A_C_A -2783.58972542
e2ts_A_C_D_E_B_A e2ts_A_C_D_E_B_A -725.61006361
e2ts_D_A_A_A_A_A e2ts_D_A_A_A_A_A -218.27387056
