calc label enthalpy
sn2_A_A_D_C_A_A sn2_A_A_D_C_A_A -310.35240990
sn2_A_A_D_B_C_A sn2_A_A_D_B_C_A -2895.67668139
sn2_A_A_D_B_B_A sn2_A_A_D_B_B_A -782.47395080
sn2_A_A_D_B_A_B sn2_A_A_D_B_A_B -521.62313870
sn2_A_A_D_B_A_A sn2_A_A_D_B_A_A -422.43530403
sn2_A_A_D_A_C_D sn2_A_A_D_A_C_D -5263.95201681
sn2_A_A_D_A_C_C sn2_A_A_D_A_C_C -3150.74736557
sn2_A_A_D_A_C_B sn2_A_A_D_A_C_B -2790.68739901
sn2_A_A_D_A_A_C sn2_A_A_D_A_A_C -677.48524352
sn2_A_A_C_E_C_C sn2_A_A_C_E_C_C -3258.87104545
sn2_A_A_C_E_C_A sn2_A_A_C_E_C_A -2799.62993581
sn2_A_A_C_E_B_D sn2_A_A_C_E_B_D -3258.87092452
sn2_A_A_C_E_B_C sn2_A_A_C_E_B_C -1145.66704833
sn2_A_A_C_E_B_B sn2_A_A_C_E_B_B -785.61540801
sn2_A_A_C_E_B_A sn2_A_A_C_E_B_A -686.42730795
sn2_A_A_C_E_A_D sn2_A_A_C_E_A_D -2898.82488836
sn2_A_A_C_E_A_C sn2_A_A_C_E_A_C -785.62281166
sn2_A_A_C_E_A_B sn2_A_A_C_E_A_B -425.57906690
sn2_A_A_C_E_A_A sn2_A_A_C_E_A_A -326.38923465
sn2_A_A_C_D_C_D sn2_A_A_C_D_C_D -5356.03842241
sn2_A_A_C_D_C_A sn2_A_A_C_D_C_A -2783.59572440
sn2_A_A_C_D_B_C sn2_A_A_C_D_B_C -1129.63003858
sn2_A_A_C_D_B_B sn2_A_A_C_D_B_B -769.58025414
sn2_A_A_C_D_B_A sn2_A_A_C_D_B_A -670.39274073
sn2_A_A_C_D_A_C sn2_A_A_C_D_A_C -769.58105418
sn2_A_A_C_D_A_B sn2_A_A_C_D_A_B -409.54067565
sn2_A_A_C_D_A_A sn2_A_A_C_D_A_A -310.35254802
sn2_A_A_C_C_C_A sn2_A_A_C_C_C_A -2836.50477761
sn2_A_A_C_C_B_B sn2_A_A_C_C_B_B -822.48836528
sn2_A_A_C_C_A_B sn2_A_A_C_C_A_B -462.45195520
sn2_A_A_C_C_A_A sn2_A_A_C_C_A_A -363.26285566
sn2_A_A_C_B_C_C sn2_A_A_C_B_C_C -3407.81660531
sn2_A_A_C_B_C_B sn2_A_A_C_B_C_B -3047.76933794
sn2_A_A_C_B_C_A sn2_A_A_C_B_C_A -2948.58374436
sn2_A_A_C_B_B_B sn2_A_A_C_B_B_B -934.56731480
sn2_A_A_C_B_B_A sn2_A_A_C_B_B_A -835.38078137
sn2_A_A_C_A_C_D sn2_A_A_C_A_C_D -5316.86575537
sn2_A_A_C_A_C_B sn2_A_A_C_A_C_B -2843.60686065
sn2_A_A_C_A_C_A sn2_A_A_C_A_C_A -2744.42088311
sn2_A_A_C_A_B_D sn2_A_A_C_A_B_D -3203.66154793
sn2_A_A_C_A_B_A sn2_A_A_C_A_B_A -631.21797558
sn2_A_A_C_A_A_C sn2_A_A_C_A_A_C -730.40453085
sn2_A_A_C_A_A_B sn2_A_A_C_A_A_B -370.36353948
sn2_A_A_B_E_C_D sn2_A_A_B_E_C_D -5484.16419603
sn2_A_A_B_E_C_C sn2_A_A_B_E_C_C -3370.95996941
sn2_A_A_B_E_C_B sn2_A_A_B_E_C_B -3010.90629406
sn2_A_A_B_E_B_B sn2_A_A_B_E_B_B -897.70440602
sn2_A_A_B_E_B_A sn2_A_A_B_E_B_A -798.51614793
sn2_A_A_B_E_A_C sn2_A_A_B_E_A_C -897.71220820
sn2_A_A_B_E_A_A sn2_A_A_B_E_A_A -438.47854025
sn2_A_A_B_D_C_D sn2_A_A_B_D_C_D -5468.11957842
sn2_A_A_B_D_C_C sn2_A_A_B_D_C_C -3354.91546462
sn2_A_A_B_D_C_A sn2_A_A_B_D_C_A -2895.67667172
sn2_A_A_B_D_B_C sn2_A_A_B_D_B_C -1241.71123403
sn2_A_A_B_D_B_A sn2_A_A_B_D_B_A -782.47394076
sn2_A_A_B_D_A_B sn2_A_A_B_D_A_B -521.62314051
sn2_A_A_B_D_A_A sn2_A_A_B_D_A_A -422.43531405
sn2_A_A_B_C_C_D sn2_A_A_B_C_C_D -5521.02034317
sn2_A_A_B_C_C_B sn2_A_A_B_C_C_B -3047.76933177
sn2_A_A_B_C_C_A sn2_A_A_B_C_C_A -2948.58373958
sn2_A_A_B_C_B_B sn2_A_A_B_C_B_B -934.56730924
sn2_A_A_B_C_B_A sn2_A_A_B_C_B_A -835.38078225
sn2_A_A_B_C_A_B sn2_A_A_B_C_A_B -574.53124468
sn2_A_A_B_C_A_A sn2_A_A_B_C_A_A -475.34674013
sn2_A_A_B_B_C_D sn2_A_A_B_B_C_D -5633.09430018
sn2_A_A_B_B_C_C sn2_A_A_B_B_C_C -3519.89052572
sn2_A_A_B_B_C_B sn2_A_A_B_B_C_B -3159.84493524
sn2_A_A_B_B_B_C sn2_A_A_B_B_B_C -1406.68656545
sn2_A_A_B_B_B_B sn2_A_A_B_B_B_B -1046.64318712
sn2_A_A_B_B_A_B sn2_A_A_B_B_A_B -686.60745384
sn2_A_A_B_B_A_A sn2_A_A_B_B_A_A -587.42685241
sn2_A_A_B_A_C_C sn2_A_A_B_A_C_C -3315.73890574
sn2_A_A_B_A_C_B sn2_A_A_B_A_C_B -2955.68535142
sn2_A_A_B_A_B_D sn2_A_A_B_A_B_D -3315.73943641
sn2_A_A_B_A_B_C sn2_A_A_B_A_B_C -1202.53497499
sn2_A_A_B_A_B_B sn2_A_A_B_A_B_B -842.48317978
sn2_A_A_B_A_B_A sn2_A_A_B_A_B_A -743.29644944
sn2_A_A_B_A_A_A sn2_A_A_B_A_A_A -383.25759620
sn2_A_A_A_E_C_D sn2_A_A_A_E_C_D -5279.98520452
sn2_A_A_A_E_B_D sn2_A_A_A_E_B_D -3166.78062935
sn2_A_A_A_E_A_C sn2_A_A_A_E_A_C -693.52456120
sn2_A_A_A_D_C_D sn2_A_A_A_D_C_D -5263.95202138
sn2_A_A_A_D_C_C sn2_A_A_A_D_C_C -3150.74736019
sn2_A_A_A_D_B_C sn2_A_A_A_D_B_C -1037.54304495
sn2_A_A_A_D_B_B sn2_A_A_A_D_B_B -677.48524950
sn2_A_A_A_D_A_D sn2_A_A_A_D_A_D -2790.68731949
sn2_A_A_A_D_A_C sn2_A_A_A_D_A_C -677.48526681
sn2_A_A_A_C_C_C sn2_A_A_A_C_C_C -3203.66147565
sn2_A_A_A_C_C_B sn2_A_A_A_C_C_B -2843.60687379
sn2_A_A_A_C_C_A sn2_A_A_A_C_C_A -2744.42088818
sn2_A_A_A_C_B_D sn2_A_A_A_C_B_D -3203.66154869
sn2_A_A_A_C_B_A sn2_A_A_A_C_B_A -631.21797567
sn2_A_A_A_C_A_C sn2_A_A_A_C_A_C -730.40524160
sn2_A_A_A_C_A_B sn2_A_A_A_C_A_B -370.36353950
sn2_A_A_A_C_A_A sn2_A_A_A_C_A_A -271.17532540
sn2_A_A_A_B_C_C sn2_A_A_A_B_C_C -3315.73900243
sn2_A_A_A_B_C_A sn2_A_A_A_B_C_A -2856.49926538
sn2_A_A_A_B_B_A sn2_A_A_A_B_B_A -743.29638433
sn2_A_A_A_B_A_C sn2_A_A_A_B_A_C -842.48297624
