calc label enthalpyR enthalpyP
sn2_A_D_A_A_C_B sn2_A_D_A_A_C_B -2691.00551113 -217.79206940
sn2_A_D_A_A_C_A sn2_A_D_A_A_C_A -2691.00551923 -118.68077889
sn2_A_D_A_A_B_D sn2_A_D_A_A_B_D -577.80975494 -2691.00551820
sn2_A_D_A_A_B_C sn2_A_D_A_A_B_C -577.80975412 -577.80975767
sn2_A_D_A_A_B_A sn2_A_D_A_A_B_A -577.80975211 -118.68078244
sn2_A_D_A_A_A_C sn2_A_D_A_A_A_C -217.79207050 -577.80975276
sn2_A_C_E_E_C_D sn2_A_C_E_E_C_D -2854.33174297 -2854.32757462
sn2_A_C_E_E_C_C sn2_A_C_E_E_C_C -2854.33175401 -741.13045851
sn2_A_C_E_E_B_B sn2_A_C_E_E_B_B -741.13084456 -381.11000036
sn2_A_C_E_E_B_A sn2_A_C_E_E_B_A -741.13459979 -282.01604881
sn2_A_C_E_E_A_B sn2_A_C_E_E_A_B -381.11461603 -381.11441818
sn2_A_C_E_D_C_A sn2_A_C_E_D_C_A -2838.29075431 -265.97586111
sn2_A_C_E_D_B_C sn2_A_C_E_D_B_C -725.09280726 -725.09310938
sn2_A_C_E_D_B_A sn2_A_C_E_D_B_A -725.09369198 -265.97585885
sn2_A_C_E_D_A_B sn2_A_C_E_D_A_B -365.07360044 -365.07404009
sn2_A_C_E_C_C_C sn2_A_C_E_C_C_C -2891.18942689 -777.98855670
sn2_A_C_E_C_B_C sn2_A_C_E_C_B_C -777.99252004 -777.98855710
sn2_A_C_E_C_A_B sn2_A_C_E_C_A_B -417.97297804 -417.96961617
sn2_A_C_E_B_C_B sn2_A_C_E_B_C_B -3003.26317154 -530.05209654
sn2_A_C_E_B_C_A sn2_A_C_E_B_C_A -3003.27120207 -430.96021934
sn2_A_C_E_B_B_D sn2_A_C_E_B_B_D -890.07409458 -3003.27143627
sn2_A_C_E_B_B_B sn2_A_C_E_B_B_B -890.07090673 -530.05434224
sn2_A_C_E_B_B_A sn2_A_C_E_B_B_A -890.07410458 -430.96021847
sn2_A_C_E_B_A_B sn2_A_C_E_B_A_B -530.05114064 -530.05435131
sn2_A_C_E_B_A_A sn2_A_C_E_B_A_A -530.05457199 -430.96015739
sn2_A_C_E_A_C_D sn2_A_C_E_A_C_D -2799.11218668 -2799.11073126
sn2_A_C_E_A_C_C sn2_A_C_E_A_C_C -2799.11289209 -685.91382583
sn2_A_C_E_A_B_C sn2_A_C_E_A_B_C -685.91579995 -685.91383029
sn2_A_C_E_A_A_B sn2_A_C_E_A_A_B -325.89613958 -325.89483814
sn2_A_C_D_E_C_D sn2_A_C_D_E_C_D -2838.28725520 -2838.28682140
sn2_A_C_D_E_C_B sn2_A_C_D_E_C_B -2838.28989392 -365.07480397
sn2_A_C_D_D_C_D sn2_A_C_D_D_C_D -2822.25276874 -2822.25261147
sn2_A_C_D_D_C_C sn2_A_C_D_D_C_C -2822.25277041 -709.05590269
sn2_A_C_D_D_C_B sn2_A_C_D_D_C_B -2822.25277824 -349.03746096
sn2_A_C_D_D_B_D sn2_A_C_D_D_B_D -709.05588655 -2822.25260407
sn2_A_C_D_D_B_C sn2_A_C_D_D_B_C -709.05588649 -709.05590598
sn2_A_C_D_D_A_C sn2_A_C_D_D_A_C -349.03726319 -709.05590790
sn2_A_C_D_D_A_B sn2_A_C_D_D_A_B -349.03726918 -349.03746947
sn2_A_C_D_D_A_A sn2_A_C_D_D_A_A -349.03728115 -249.93902894
sn2_A_C_D_C_C_C sn2_A_C_D_C_C_C -2875.15356593 -761.95686773
sn2_A_C_D_C_C_B sn2_A_C_D_C_C_B -2875.15357257 -401.93795752
sn2_A_C_D_C_B_D sn2_A_C_D_C_B_D -761.95661171 -2875.15379119
sn2_A_C_D_C_A_C sn2_A_C_D_C_A_C -401.93811067 -761.95507004
sn2_A_C_D_C_A_B sn2_A_C_D_C_A_B -401.93810493 -401.93796486
sn2_A_C_D_C_A_A sn2_A_C_D_C_A_A -401.93811199 -302.84301934
sn2_A_C_D_B_C_C sn2_A_C_D_B_C_C -2987.23378168 -874.03830330
sn2_A_C_D_B_A_B sn2_A_C_D_B_A_B -514.01804035 -514.01724689
sn2_A_C_D_B_A_A sn2_A_C_D_B_A_A -514.01805049 -414.92244893
sn2_A_C_D_A_C_D sn2_A_C_D_A_C_D -2783.07742392 -2783.07742021
sn2_A_C_D_A_B_B sn2_A_C_D_A_B_B -669.88055190 -309.86211506
sn2_A_C_D_A_B_A sn2_A_C_D_A_B_A -669.88058639 -210.76345872
sn2_A_C_D_A_A_C sn2_A_C_D_A_A_C -309.86210827 -669.88055436
sn2_A_C_D_A_A_B sn2_A_C_D_A_A_B -309.86211577 -309.86213046
sn2_A_C_D_A_A_A sn2_A_C_D_A_A_A -309.86212378 -210.76344851
sn2_A_C_C_E_C_D sn2_A_C_C_E_C_D -2891.18837882 -2891.18560120
sn2_A_C_C_E_C_C sn2_A_C_C_E_C_C -2891.18334775 -777.98874845
sn2_A_C_C_E_B_D sn2_A_C_C_E_B_D -777.99142902 -2891.18560050
sn2_A_C_C_D_B_C sn2_A_C_C_D_B_C -761.95549862 -761.95598506
sn2_A_C_C_D_B_B sn2_A_C_C_D_B_B -761.95550194 -401.93792848
sn2_A_C_C_D_A_A sn2_A_C_C_D_A_A -401.93684314 -302.84147489
sn2_A_C_C_C_C_C sn2_A_C_C_C_C_C -2928.04135228 -814.84489685
sn2_A_C_C_C_B_C sn2_A_C_C_C_B_C -814.84423799 -814.84489808
sn2_A_C_C_C_B_B sn2_A_C_C_C_B_B -814.84424445 -454.82608983
sn2_A_C_C_C_A_A sn2_A_C_C_C_A_A -454.82534752 -355.73309452
sn2_A_C_C_B_C_C sn2_A_C_C_B_C_C -3040.12031514 -926.92387524
sn2_A_C_C_B_B_D sn2_A_C_C_B_B_D -926.92322647 -3040.12082523
sn2_A_C_C_B_B_B sn2_A_C_C_B_B_B -926.92322896 -566.90466763
sn2_A_C_C_B_A_A sn2_A_C_C_B_A_A -566.83533337 -467.80997869
sn2_A_C_C_A_B_C sn2_A_C_C_A_B_C -722.77967734 -722.78074808
sn2_A_C_C_A_B_B sn2_A_C_C_A_B_B -722.77910798 -362.76110132
sn2_A_C_C_A_A_A sn2_A_C_C_A_A_A -362.76110381 -263.66612790
sn2_A_C_B_E_B_D sn2_A_C_B_E_B_D -890.07616538 -3003.27225550
sn2_A_C_B_E_B_C sn2_A_C_B_E_B_C -890.07615984 -890.07506026
sn2_A_C_B_E_B_B sn2_A_C_B_E_B_B -890.07615809 -530.05491501
sn2_A_C_B_E_A_C sn2_A_C_B_E_A_C -530.05702481 -890.07506410
sn2_A_C_B_E_A_A sn2_A_C_B_E_A_A -530.05702945 -430.96385508
sn2_A_C_B_D_A_A sn2_A_C_B_D_A_A -514.01407727 -414.92293706
sn2_A_C_B_C_B_C sn2_A_C_B_C_B_C -926.91994198 -926.92275693
sn2_A_C_B_C_B_B sn2_A_C_B_C_B_B -926.91994220 -566.90271180
sn2_A_C_B_B_C_B sn2_A_C_B_B_C_B -3152.19196398 -678.98016754
sn2_A_C_B_B_A_C sn2_A_C_B_B_A_C -678.97702728 -1038.99762183
sn2_A_C_B_B_A_A sn2_A_C_B_B_A_A -678.97645814 -579.88980651
sn2_A_C_B_A_C_C sn2_A_C_B_A_C_C -2948.05071237 -834.85686686
sn2_A_C_B_A_B_C sn2_A_C_B_A_B_C -834.85362429 -834.85686720
sn2_A_C_B_A_B_B sn2_A_C_B_A_B_B -834.85360762 -474.83484335
sn2_A_C_B_A_A_B sn2_A_C_B_A_A_B -474.83375203 -474.83480944
sn2_A_C_B_A_A_A sn2_A_C_B_A_A_A -474.83853813 -375.73997326
sn2_A_C_A_E_C_B sn2_A_C_A_E_C_B -2799.11186684 -325.89347763
sn2_A_C_A_E_B_D sn2_A_C_A_E_B_D -685.91490080 -2799.11002166
sn2_A_C_A_E_A_C sn2_A_C_A_E_A_C -325.89316123 -685.91493137
sn2_A_C_A_E_A_A sn2_A_C_A_E_A_A -325.89603256 -226.79684353
sn2_A_C_A_D_C_D sn2_A_C_A_D_C_D -2783.07678934 -2783.07679149
sn2_A_C_A_D_C_C sn2_A_C_A_D_C_C -2783.07678972 -669.87995337
sn2_A_C_A_D_B_C sn2_A_C_A_D_B_C -669.87995323 -669.87995155
sn2_A_C_A_D_A_B sn2_A_C_A_D_A_B -309.86154467 -309.86155715
sn2_A_C_A_D_A_A sn2_A_C_A_D_A_A -309.86156110 -210.76289553
sn2_A_C_A_C_B_D sn2_A_C_A_C_B_D -722.78025126 -2835.97725315
sn2_A_C_A_C_B_C sn2_A_C_A_C_B_C -722.78025130 -722.78026791
sn2_A_C_A_C_A_B sn2_A_C_A_C_A_B -362.76185047 -362.76186236
sn2_A_C_A_C_A_A sn2_A_C_A_C_A_A -362.76186818 -263.66612940
sn2_A_C_A_B_C_D sn2_A_C_A_B_C_D -2948.05427976 -2948.05426982
sn2_A_C_A_B_A_C sn2_A_C_A_B_A_C -474.83855855 -834.85733050
sn2_A_C_A_B_A_B sn2_A_C_A_B_A_B -474.83853538 -474.83853487
sn2_A_C_A_A_C_D sn2_A_C_A_A_C_D -2743.90397332 -2743.90397564
sn2_A_C_A_A_C_C sn2_A_C_A_A_C_C -2743.90397384 -630.70706170
sn2_A_C_A_A_B_D sn2_A_C_A_A_B_D -630.70706848 -2743.90398015
sn2_A_C_A_A_A_A sn2_A_C_A_A_A_A -270.68886182 -171.59045556
sn2_A_B_E_E_A_D sn2_A_B_E_E_A_D -493.19936876 -2966.40534660
sn2_A_B_E_E_A_C sn2_A_B_E_E_A_C -493.19936642 -853.20964337
sn2_A_B_E_E_A_A sn2_A_B_E_E_A_A -493.19937257 -394.09289292
sn2_A_B_E_D_C_D sn2_A_B_E_D_C_D -2950.36799238 -2950.36805894
sn2_A_B_E_D_A_A sn2_A_B_E_D_A_A -477.15364391 -378.05002700
sn2_A_B_E_B_B_C sn2_A_B_E_B_B_C -1002.15220448 -1002.15235874
sn2_A_B_E_A_B_C sn2_A_B_E_A_B_C -797.99292703 -797.99526707
sn2_A_B_E_A_A_D sn2_A_B_E_A_A_D -437.98110501 -2911.19052708
sn2_A_B_E_A_A_C sn2_A_B_E_A_A_C -437.97928202 -797.99434733
sn2_A_B_E_A_A_B sn2_A_B_E_A_A_B -437.98111565 -437.97936552
sn2_A_B_D_E_C_C sn2_A_B_D_E_C_C -2950.36382513 -837.16981086
sn2_A_B_D_E_C_B sn2_A_B_D_E_C_B -2950.36611467 -477.15522270
sn2_A_B_D_E_B_A sn2_A_B_D_E_B_A -837.16875909 -378.05204680
sn2_A_B_D_E_A_B sn2_A_B_D_E_A_B -477.15850995 -477.15766248
sn2_A_B_D_D_B_B sn2_A_B_D_D_B_B -821.13380377 -461.12183390
sn2_A_B_D_D_A_C sn2_A_B_D_D_A_C -461.12247346 -821.13588095
sn2_A_B_D_D_A_B sn2_A_B_D_D_A_B -461.12246804 -461.12183172
sn2_A_B_D_C_B_C sn2_A_B_D_C_B_C -874.03536683 -874.03644921
sn2_A_B_D_C_B_B sn2_A_B_D_C_B_B -874.03172843 -514.02174868
sn2_A_B_D_C_A_A sn2_A_B_D_C_A_A -514.02284503 -414.92004318
sn2_A_B_D_A_C_D sn2_A_B_D_A_C_D -2895.15434243 -2895.15618658
sn2_A_B_D_A_B_C sn2_A_B_D_A_B_C -781.95935276 -781.95937314
sn2_A_B_D_A_B_B sn2_A_B_D_A_B_B -781.95637184 -421.94713472
sn2_A_B_D_A_A_C sn2_A_B_D_A_A_C -421.94711052 -781.95604479
sn2_A_B_D_A_A_A sn2_A_B_D_A_A_A -421.94713107 -322.84101931
sn2_A_B_C_E_B_B sn2_A_B_C_E_B_B -890.05319472 -530.05234852
sn2_A_B_C_E_A_C sn2_A_B_C_E_A_C -530.05016133 -890.06776769
sn2_A_B_C_D_C_B sn2_A_B_C_D_C_B -2987.22953112 -514.02123417
sn2_A_B_C_D_B_C sn2_A_B_C_D_B_C -874.03284103 -874.03562711
sn2_A_B_C_D_B_A sn2_A_B_C_D_B_A -874.03276040 -414.91871644
sn2_A_B_C_D_A_B sn2_A_B_C_D_A_B -514.02138048 -514.02120545
sn2_A_B_C_D_A_A sn2_A_B_C_D_A_A -513.90488871 -414.91870731
sn2_A_B_C_C_C_B sn2_A_B_C_C_C_B -3040.11766342 -566.90894660
sn2_A_B_C_A_C_D sn2_A_B_C_A_C_D -2948.05280112 -2948.05586950
sn2_A_B_C_A_C_B sn2_A_B_C_A_C_B -2948.05333423 -474.84527281
sn2_A_B_C_A_B_D sn2_A_B_C_A_B_D -834.85820845 -2948.05586952
sn2_A_B_C_A_B_C sn2_A_B_C_A_B_C -834.85522769 -834.86004149
sn2_A_B_C_A_B_B sn2_A_B_C_A_B_B -834.85820177 -474.84533897
sn2_A_B_B_A_B_B sn2_A_B_B_A_B_B -946.93453900 -586.92136103
sn2_A_B_B_A_A_A sn2_A_B_B_A_A_A -586.92136659 -487.81966789
sn2_A_B_A_E_C_D sn2_A_B_A_E_C_D -2911.18844202 -2911.18853221
sn2_A_B_A_E_C_C sn2_A_B_A_E_C_C -2911.18844530 -797.99132039
sn2_A_B_A_E_B_C sn2_A_B_A_E_B_C -797.99146107 -797.99146239
sn2_A_B_A_E_A_B sn2_A_B_A_E_A_B -437.97970689 -437.97745426
sn2_A_B_A_E_A_A sn2_A_B_A_E_A_A -437.97969623 -338.87325759
sn2_A_B_A_D_C_D sn2_A_B_A_D_C_D -2895.15481297 -2895.15484629
sn2_A_B_A_D_C_C sn2_A_B_A_D_C_C -2895.15482331 -781.95933768
sn2_A_B_A_D_A_B sn2_A_B_A_D_A_B -421.94623127 -421.94621821
sn2_A_B_A_D_A_A sn2_A_B_A_D_A_A -421.83611794 -322.84031250
sn2_A_B_A_C_C_C sn2_A_B_A_C_C_C -2948.05501782 -834.85927834
sn2_A_B_A_C_B_D sn2_A_B_A_C_B_D -834.85925681 -2948.05503042
sn2_A_B_A_C_B_C sn2_A_B_A_C_B_C -834.85925274 -834.85927870
sn2_A_B_A_B_B_C sn2_A_B_A_B_B_C -946.93455882 -946.93455893
sn2_A_B_A_B_B_B sn2_A_B_A_B_B_B -946.93471526 -586.92145462
sn2_A_B_A_B_A_B sn2_A_B_A_B_A_B -586.92139746 -586.92138490
sn2_A_B_A_B_A_A sn2_A_B_A_B_A_A -586.92137007 -487.82156759
sn2_A_B_A_A_C_B sn2_A_B_A_A_C_B -2855.98201338 -382.77359138
sn2_A_B_A_A_B_D sn2_A_B_A_A_B_D -742.78632964 -2855.98203003
sn2_A_B_A_A_A_B sn2_A_B_A_A_A_B -382.77358515 -382.77359641
sn2_A_B_A_A_A_A sn2_A_B_A_A_A_A -382.77359371 -283.66805873
sn2_A_A_E_E_C_C sn2_A_A_E_E_C_C -2762.25068081 -649.05746884
sn2_A_A_E_E_C_B sn2_A_A_E_E_C_B -2762.25067552 -289.03683401
sn2_A_A_E_E_B_C sn2_A_A_E_E_B_C -649.05378822 -649.05749504
sn2_A_A_E_E_B_B sn2_A_A_E_E_B_B -649.05377948 -289.03683312
sn2_A_A_E_E_B_A sn2_A_A_E_E_B_A -649.05378543 -189.93300757
sn2_A_A_E_E_A_D sn2_A_A_E_E_A_D -289.03288447 -2762.25413520
sn2_A_A_E_E_A_C sn2_A_A_E_E_A_C -289.03286688 -649.05744922
sn2_A_A_E_E_A_B sn2_A_A_E_E_A_B -289.03289963 -289.03682974
sn2_A_A_E_E_A_A sn2_A_A_E_E_A_A -289.03636852 -189.93327147
sn2_A_A_E_D_C_C sn2_A_A_E_D_C_C -2746.20970945 -633.01711874
sn2_A_A_E_D_C_B sn2_A_A_E_D_C_B -2746.21241068 -272.99696461
sn2_A_A_E_D_C_A sn2_A_A_E_D_C_A -2746.21240960 -173.89274877
sn2_A_A_E_D_B_C sn2_A_A_E_D_B_C -633.01290530 -633.01711623
sn2_A_A_E_D_A_D sn2_A_A_E_D_A_D -272.99242593 -2746.21380353
sn2_A_A_E_D_A_C sn2_A_A_E_D_A_C -272.99242645 -633.01710637
sn2_A_A_E_D_A_A sn2_A_A_E_D_A_A -272.99552507 -173.89275297
sn2_A_A_E_C_C_A sn2_A_A_E_C_C_A -2799.10958901 -226.79682740
sn2_A_A_E_C_B_C sn2_A_A_E_C_B_C -685.91287756 -685.91764083
sn2_A_A_E_C_B_B sn2_A_A_E_C_B_B -685.91285119 -325.89827414
sn2_A_A_E_C_B_A sn2_A_A_E_C_B_A -685.91939623 -226.79988695
sn2_A_A_E_C_A_C sn2_A_A_E_C_A_C -325.89266271 -685.91764684
sn2_A_A_E_C_A_A sn2_A_A_E_C_A_A -325.89569891 -226.79680754
sn2_A_A_E_B_C_D sn2_A_A_E_B_C_D -2911.19687505 -2911.19455698
sn2_A_A_E_B_C_C sn2_A_A_E_B_C_C -2911.19365320 -798.00155047
sn2_A_A_E_B_C_B sn2_A_A_E_B_C_B -2911.19362460 -437.98076577
sn2_A_A_E_B_C_A sn2_A_A_E_B_C_A -338.88132054
sn2_A_A_E_B_B_D sn2_A_A_E_B_B_D -797.99681719 -2911.19847469
sn2_A_A_E_B_B_C sn2_A_A_E_B_B_C -797.99681418 -798.00152937
sn2_A_A_E_B_B_B sn2_A_A_E_B_B_B -797.99683568 -437.98077009
sn2_A_A_E_B_B_A sn2_A_A_E_B_B_A -797.99852461 -338.88134480
sn2_A_A_E_B_A_C sn2_A_A_E_B_A_C -437.98008700 -798.00154869
sn2_A_A_E_B_A_A sn2_A_A_E_B_A_A -437.97749100 -338.88133445
sn2_A_A_E_A_C_D sn2_A_A_E_A_C_D -2707.03195480 -2707.03516482
sn2_A_A_E_A_C_C sn2_A_A_E_A_C_C -2707.03193758 -593.83841454
sn2_A_A_E_A_C_B sn2_A_A_E_A_C_B -2707.03446828 -233.81846592
sn2_A_A_E_A_B_D sn2_A_A_E_A_B_D -593.83517231 -2707.03516508
sn2_A_A_E_A_B_C sn2_A_A_E_A_B_C -593.83517013 -593.83841342
sn2_A_A_E_A_B_B sn2_A_A_E_A_B_B -593.83753790 -233.81846551
sn2_A_A_E_A_B_A sn2_A_A_E_A_B_A -593.83754212 -134.71441419
sn2_A_A_E_A_A_B sn2_A_A_E_A_A_B -233.81669829 -233.81846535
sn2_A_A_E_A_A_A sn2_A_A_E_A_A_A -233.81670306 -134.71441118
sn2_A_A_D_E_C_B sn2_A_A_D_E_C_B -2746.21263407 -272.99552119
sn2_A_A_D_E_B_C sn2_A_A_D_E_B_C -633.01589480 -633.01541703
sn2_A_A_D_E_B_B sn2_A_A_D_E_B_B -633.01587916 -272.99552142
sn2_A_A_D_E_A_D sn2_A_A_D_E_A_D -272.99606374 -2746.21195215
sn2_A_A_D_E_A_B sn2_A_A_D_E_A_B -272.99605335 -272.99212140
sn2_A_A_D_E_A_A sn2_A_A_D_E_A_A -272.99606355 -173.89241000
sn2_A_A_D_D_C_A sn2_A_A_D_D_C_A -2730.17586220 -157.85633959
sn2_A_A_D_D_B_C sn2_A_A_D_D_B_C -616.97920985 -616.97975860
sn2_A_A_D_D_B_B sn2_A_A_D_D_B_B -616.97921322 -256.95978083
sn2_A_A_D_D_A_D sn2_A_A_D_D_A_D -256.95950992 -2730.17628335
sn2_A_A_D_D_A_C sn2_A_A_D_D_A_C -256.95950764 -616.97977299
sn2_A_A_D_C_B_C sn2_A_A_D_C_B_C -669.88381457 -669.88509294
sn2_A_A_D_C_B_B sn2_A_A_D_C_B_B -669.88381444 -309.86455997
sn2_A_A_D_C_B_A sn2_A_A_D_C_B_A -210.76517524
sn2_A_A_D_C_A_D sn2_A_A_D_C_A_D -309.86470105 -2783.08154672
sn2_A_A_D_C_A_C sn2_A_A_D_C_A_C -309.86470056 -669.88507934
sn2_A_A_D_C_A_B sn2_A_A_D_C_A_B -309.86470400 -309.86455217
sn2_A_A_D_C_A_A sn2_A_A_D_C_A_A -309.85754996 -210.76516437
sn2_A_A_D_B_C_A sn2_A_A_D_B_C_A -322.84667933
sn2_A_A_D_B_B_A sn2_A_A_D_B_B_A -322.84670030
sn2_A_A_D_B_A_B sn2_A_A_D_B_A_B -421.94454033 -421.94480489
sn2_A_A_D_B_A_A sn2_A_A_D_B_A_A -421.82360343 -322.84358422
sn2_A_A_D_A_C_D sn2_A_A_D_A_C_D -2691.00056189 -2691.00058096
sn2_A_A_D_A_C_C sn2_A_A_D_A_C_C -2691.00056160 -577.80393284
sn2_A_A_D_A_C_B sn2_A_A_D_A_C_B -2691.00056574 -217.78427983
sn2_A_A_D_A_A_C sn2_A_A_D_A_A_C -217.78427532 -577.80392056
sn2_A_A_C_E_C_C sn2_A_A_C_E_C_C -2799.11604368 -685.91862746
sn2_A_A_C_E_C_A sn2_A_A_C_E_C_A -226.79987834
sn2_A_A_C_E_B_D sn2_A_A_C_E_B_D -685.91938323 -2799.11530595
sn2_A_A_C_E_B_C sn2_A_A_C_E_B_C -685.91938045 -685.91863404
sn2_A_A_C_E_B_B sn2_A_A_C_E_B_B -685.90528977 -325.89868634
sn2_A_A_C_E_B_A sn2_A_A_C_E_B_A -226.79988278
sn2_A_A_C_E_A_D sn2_A_A_C_E_A_D -325.89992311 -2799.11520546
sn2_A_A_C_E_A_C sn2_A_A_C_E_A_C -325.89992730 -685.91863240
sn2_A_A_C_E_A_B sn2_A_A_C_E_A_B -325.89993256 -325.89868494
sn2_A_A_C_E_A_A sn2_A_A_C_E_A_A -325.89993329 -226.79988130
sn2_A_A_C_D_C_D sn2_A_A_C_D_C_D -2783.08036128 -2783.08154175
sn2_A_A_C_D_C_A sn2_A_A_C_D_C_A -2782.83229099 -210.76517846
sn2_A_A_C_D_B_C sn2_A_A_C_D_B_C -669.88382495 -669.88510372
sn2_A_A_C_D_B_B sn2_A_A_C_D_B_B -669.88381191 -309.86456031
sn2_A_A_C_D_B_A sn2_A_A_C_D_B_A -669.66838434 -210.76517360
sn2_A_A_C_D_A_C sn2_A_A_C_D_A_C -309.86469400 -669.88508582
sn2_A_A_C_D_A_B sn2_A_A_C_D_A_B -309.86469458 -309.86455905
sn2_A_A_C_D_A_A sn2_A_A_C_D_A_A -309.86470233 -210.76518932
sn2_A_A_C_C_C_A sn2_A_A_C_C_C_A -2835.85506028 -263.66139487
sn2_A_A_C_C_B_B sn2_A_A_C_C_B_B -722.77621336 -362.75822218
sn2_A_A_C_C_A_B sn2_A_A_C_C_A_B -362.75718391 -362.75821515
sn2_A_A_C_C_A_A sn2_A_A_C_C_A_A -362.75311098 -263.66137353
sn2_A_A_C_B_C_C sn2_A_A_C_B_C_C -2948.05152346 -834.85480342
sn2_A_A_C_B_C_B sn2_A_A_C_B_C_B -2948.05152849 -474.83645672
sn2_A_A_C_B_C_A sn2_A_A_C_B_C_A -2947.91362416 -375.74039356
sn2_A_A_C_B_B_B sn2_A_A_C_B_B_B -834.85483231 -474.83645529
sn2_A_A_C_B_B_A sn2_A_A_C_B_B_A -834.70919811 -375.73963157
sn2_A_A_C_A_C_D sn2_A_A_C_A_C_D -2743.90520283 -2743.90520870
sn2_A_A_C_A_C_B sn2_A_A_C_A_C_B -2743.87695780 -270.68951358
sn2_A_A_C_A_C_A sn2_A_A_C_A_C_A -171.59046316
sn2_A_A_C_A_B_D sn2_A_A_C_A_B_D -630.70864494 -2743.90520869
sn2_A_A_C_A_B_A sn2_A_A_C_A_B_A -630.61435504 -171.59046524
sn2_A_A_C_A_A_C sn2_A_A_C_A_A_C -270.68951651 -630.68328919
sn2_A_A_C_A_A_B sn2_A_A_C_A_A_B -270.68952220 -270.68952591
sn2_A_A_B_E_C_D sn2_A_A_B_E_C_D -2911.20442694 -2911.20220625
sn2_A_A_B_E_C_C sn2_A_A_B_E_C_C -2911.20442971 -798.00561640
sn2_A_A_B_E_C_B sn2_A_A_B_E_C_B -2911.17877911 -437.98569418
sn2_A_A_B_E_B_B sn2_A_A_B_E_B_B -798.00772401 -437.98569751
sn2_A_A_B_E_B_A sn2_A_A_B_E_B_A -797.98316702 -338.88898681
sn2_A_A_B_E_A_C sn2_A_A_B_E_A_C -437.98800940 -798.00560750
sn2_A_A_B_E_A_A sn2_A_A_B_E_A_A -437.94776140 -338.88896223
sn2_A_A_B_D_C_D sn2_A_A_B_D_C_D -2895.16047998 -2895.16187265
sn2_A_A_B_D_C_C sn2_A_A_B_D_C_C -2895.16048014 -781.96495505
sn2_A_A_B_D_C_A sn2_A_A_B_D_C_A -322.84668517
sn2_A_A_B_D_B_C sn2_A_A_B_D_B_C -781.96390770 -781.96549314
sn2_A_A_B_D_B_A sn2_A_A_B_D_B_A -322.84667522
sn2_A_A_B_D_A_B sn2_A_A_B_D_A_B -421.94453626 -421.94541444
sn2_A_A_B_D_A_A sn2_A_A_B_D_A_A -421.89074448 -322.84666633
sn2_A_A_B_C_C_D sn2_A_A_B_C_C_D -2948.05152117 -2948.05001086
sn2_A_A_B_C_C_B sn2_A_A_B_C_C_B -2948.05152715 -474.83645809
sn2_A_A_B_C_C_A sn2_A_A_B_C_C_A -2947.93423831 -375.73851702
sn2_A_A_B_C_B_B sn2_A_A_B_C_B_B -834.85483071 -474.83645943
sn2_A_A_B_C_B_A sn2_A_A_B_C_B_A -375.74039891
sn2_A_A_B_C_A_B sn2_A_A_B_C_A_B -474.83535438 -474.83645921
sn2_A_A_B_C_A_A sn2_A_A_B_C_A_A -474.79499089 -375.73838960
sn2_A_A_B_B_C_D sn2_A_A_B_B_C_D -3060.12514133 -3060.12989862
sn2_A_A_B_B_C_C sn2_A_A_B_B_C_C -3060.12514127 -946.93271898
sn2_A_A_B_B_C_B sn2_A_A_B_B_C_B -3060.12512224 -586.91185516
sn2_A_A_B_B_B_C sn2_A_A_B_B_B_C -946.92845065 -946.93271876
sn2_A_A_B_B_B_B sn2_A_A_B_B_B_B -946.92843120 -586.91168490
sn2_A_A_B_B_A_B sn2_A_A_B_B_A_B -586.90954801 -586.91187631
sn2_A_A_B_B_A_A sn2_A_A_B_B_A_A -586.90015613 -487.81852002
sn2_A_A_B_A_C_C sn2_A_A_B_A_C_C -2855.98234593 -742.78576259
sn2_A_A_B_A_C_B sn2_A_A_B_A_C_B -2855.86231037 -382.76625494
sn2_A_A_B_A_B_D sn2_A_A_B_A_B_D -742.78575660 -2855.98235895
sn2_A_A_B_A_B_C sn2_A_A_B_A_B_C -742.78575469 -742.78577379
sn2_A_A_B_A_B_B sn2_A_A_B_A_B_B -742.78574005 -382.76625753
sn2_A_A_B_A_B_A sn2_A_A_B_A_B_A -283.66796072
sn2_A_A_B_A_A_A sn2_A_A_B_A_A_A -382.70220530 -283.66797807
sn2_A_A_A_E_C_D sn2_A_A_A_E_C_D -2707.03517799 -2707.03194148
sn2_A_A_A_E_B_D sn2_A_A_A_E_B_D -593.83842002 -2707.03194373
sn2_A_A_A_E_A_C sn2_A_A_A_E_A_C -233.81847382 -593.83753704
sn2_A_A_A_D_C_D sn2_A_A_A_D_C_D -2691.00056300 -2691.00057126
sn2_A_A_A_D_C_C sn2_A_A_A_D_C_C -2691.00056293 -577.80393307
sn2_A_A_A_D_B_C sn2_A_A_A_D_B_C -577.80393304 -577.80393270
sn2_A_A_A_D_B_B sn2_A_A_A_D_B_B -577.80392518 -217.78428473
sn2_A_A_A_D_A_D sn2_A_A_A_D_A_D -217.78426884 -2691.00055655
sn2_A_A_A_D_A_C sn2_A_A_A_D_A_C -217.78426811 -577.80392451
sn2_A_A_A_C_C_C sn2_A_A_A_C_C_C -2743.90520079 -630.70864410
sn2_A_A_A_C_C_B sn2_A_A_A_C_C_B -2743.87906673 -270.68951429
sn2_A_A_A_C_C_A sn2_A_A_A_C_C_A -2743.81569029 -171.59045978
sn2_A_A_A_C_B_D sn2_A_A_A_C_B_D -630.70864227 -2743.90519850
