calc label energy
e2ts_E_E_D_A_A_A e2ts_E_E_D_A_A_A -328.823390707576
e2ts_E_E_C_A_A_A e2ts_E_E_C_A_A_A -381.736342096712
e2ts_E_E_A_C_A_A e2ts_E_E_A_C_A_A -381.736349244834
e2ts_E_D_E_C_C_B-e2ts_E_D_A_C_C_B e2ts_E_D_A_C_C_B -2938.106589814184
e2ts_E_D_E_A_A_A-e2ts_E_D_C_A_A_A e2ts_E_D_C_A_A_A -365.703576404161
e2ts_E_D_E_A_A_A-e2ts_E_D_A_A_A_A e2ts_E_D_A_A_A_A -273.584157481450
e2ts_E_D_D_D_B_C-e2ts_E_A_D_D_B_A e2ts_E_A_D_D_B_A -672.807642029451
e2ts_E_D_D_D_B_A-e2ts_A_D_D_D_B_A e2ts_A_D_D_D_B_A -656.778467638087
e2ts_E_D_D_D_A_A e2ts_E_D_D_D_A_A -351.988017511640
e2ts_E_D_D_A_B_B-e2ts_E_C_D_A_B_B e2ts_E_C_D_A_B_B -824.878120235267
e2ts_E_D_D_A_B_A e2ts_E_D_D_A_B_A -672.812145348615
e2ts_E_D_C_D_B_A-e2ts_E_D_C_E_B_A e2ts_E_D_C_E_B_A -780.951479335314
e2ts_E_D_C_A_B_A e2ts_E_D_C_A_B_A -725.718232413043
e2ts_E_D_B_E_A_A-e2ts_E_A_B_E_A_A e2ts_E_A_B_E_A_A -493.810878551226
e2ts_E_D_B_E_A_A-e2ts_A_D_B_E_A_A e2ts_A_D_B_E_A_A -477.772303854567
e2ts_E_D_B_A_A_A e2ts_E_D_B_A_A_A -477.785671542669
e2ts_E_D_A_D_B_B-e2ts_E_D_A_E_B_B e2ts_E_D_A_E_B_B -788.025798281990
e2ts_E_D_A_D_B_B-e2ts_E_D_A_C_B_B e2ts_E_D_A_C_B_B -824.911358094983
e2ts_E_D_A_D_B_A e2ts_E_D_A_D_B_A -672.812962122381
e2ts_E_C_E_D_A_D-e2ts_E_C_E_A_A_A e2ts_E_C_E_A_A_A -381.692321615411
e2ts_E_C_E_D_A_D-e2ts_A_C_E_D_A_A e2ts_A_C_E_D_A_A -365.660749049148
e2ts_E_C_E_D_A_B-e2ts_E_C_E_A_A_A e2ts_E_C_E_A_A_A -381.692302178767
e2ts_E_C_E_D_A_A e2ts_E_C_E_D_A_A -420.898521662904
e2ts_E_C_E_A_B_A-e2ts_E_A_E_A_B_A e2ts_E_A_E_A_B_A -649.624854739693
e2ts_E_C_E_A_A_A-e2ts_E_A_E_A_A_A e2ts_E_A_E_A_A_A -289.598882044144
e2ts_E_C_D_E_B_B-e2ts_E_A_D_E_B_B e2ts_E_A_D_E_B_B -788.022902037487
e2ts_E_C_D_E_A_D-e2ts_E_A_D_E_A_A e2ts_E_A_D_E_A_A -328.809241374783
e2ts_E_C_D_A_C_A-e2ts_E_D_D_A_C_A e2ts_E_D_D_A_C_A -2786.028855136768
e2ts_E_C_D_A_A_A-e2ts_E_C_C_A_A_A e2ts_E_C_C_A_A_A -418.577893274140
e2ts_E_C_C_A_C_C-e2ts_C_C_C_A_C_C e2ts_C_C_C_A_C_C -3387.838388673573
e2ts_E_C_A_E_B_A-e2ts_E_C_A_E_B_B e2ts_E_C_A_E_B_B -840.905450177815
e2ts_E_C_A_E_A_A-e2ts_E_A_A_E_A_A e2ts_E_A_A_E_A_A -289.602778018928
e2ts_E_C_A_C_B_A e2ts_E_C_A_C_B_A -778.586185302468
e2ts_E_C_A_C_A_B-e2ts_E_B_A_C_A_B e2ts_E_B_A_C_A_B -629.859981980511
e2ts_E_C_A_A_C_B-e2ts_E_E_A_A_C_B e2ts_E_E_A_A_C_B -2862.094290222412
e2ts_E_C_A_A_C_B e2ts_E_C_A_A_C_B -2898.874177533241
e2ts_E_C_A_A_B_B-e2ts_E_D_A_A_B_B e2ts_E_D_A_A_B_B -732.796637169294
e2ts_E_C_A_A_B_B e2ts_E_C_A_A_B_B -785.675772408206
e2ts_E_B_E_E_B_A-e2ts_E_D_E_E_B_A e2ts_E_D_E_E_B_A -744.081054240934
e2ts_E_B_E_A_A_A-e2ts_E_A_E_A_A_A e2ts_E_A_E_A_A_A -289.600918141357
e2ts_E_B_D_E_B_A-e2ts_E_A_D_E_B_A e2ts_E_A_D_E_B_A -688.838357654143
e2ts_E_A_E_D_A_A-e2ts_E_A_C_D_A_A e2ts_E_A_C_D_A_A -365.695386283612
e2ts_E_A_E_D_A_A e2ts_E_A_E_D_A_A -328.806388757758
e2ts_E_A_E_A_C_B e2ts_E_A_E_A_C_B -2862.013240852360
e2ts_E_A_D_D_C_B e2ts_E_A_D_D_C_B -2885.195416820654
e2ts_E_A_D_D_C_A e2ts_E_A_D_D_C_A -2786.008234951792
e2ts_E_A_D_D_B_B-e2ts_E_D_D_D_B_B e2ts_E_D_D_D_B_B -811.202107029052
e2ts_E_A_D_D_B_B e2ts_E_A_D_D_B_B -771.994254029807
e2ts_E_A_D_D_A_A-e2ts_A_A_D_D_A_A e2ts_A_A_D_D_A_A -257.542322685838
e2ts_E_A_D_D_A_A e2ts_E_A_D_D_A_A -312.780199430638
e2ts_E_A_D_A_C_B-e2ts_E_A_D_E_C_B e2ts_E_A_D_E_C_B -2901.224742544292
e2ts_E_A_D_A_C_A e2ts_E_A_D_A_C_A -2746.800566686477
e2ts_E_A_D_A_B_B-e2ts_E_A_E_A_B_B e2ts_E_A_E_A_B_B -748.814229637224
e2ts_E_A_D_A_B_B e2ts_E_A_D_A_B_B -732.788474008498
e2ts_E_A_D_A_B_A-e2ts_B_A_D_A_B_A e2ts_B_A_D_A_B_A -782.535408302290
e2ts_E_A_C_D_B_A-e2ts_E_A_C_E_B_A e2ts_E_A_C_E_B_A -741.739002024869
e2ts_E_A_C_C_A_C e2ts_E_A_C_C_A_C -877.743388884170
e2ts_E_A_C_A_A_A-e2ts_E_A_C_E_A_A e2ts_E_A_C_E_A_A -381.722394169064
e2ts_E_A_A_E_C_B-e2ts_E_D_A_E_C_B e2ts_E_D_A_E_C_B -2901.227059695947
e2ts_E_A_A_E_C_B-e2ts_A_A_A_E_C_B e2ts_A_A_A_E_C_B -2806.778534183009
e2ts_E_A_A_D_A_A-e2ts_E_A_C_D_A_A e2ts_E_A_C_D_A_A -365.695384899793
e2ts_E_A_A_C_A_A e2ts_E_A_A_C_A_A -326.492924683155
e2ts_E_A_A_B_B_A e2ts_E_A_A_B_B_A -798.584505274455
e2ts_E_A_A_A_C_B e2ts_E_A_A_A_C_B -2806.786380590702
e2ts_E_A_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -638.348730306452
e2ts_E_A_A_A_A_A e2ts_E_A_A_A_A_A -234.373359057024
e2ts_D_E_D_E_A_A-e2ts_E_E_D_E_A_A e2ts_E_E_D_E_A_A -384.055805402507
e2ts_D_E_D_C_B_A-e2ts_A_E_D_C_B_A e2ts_A_E_D_C_B_A -725.711262568308
e2ts_D_E_D_A_B_B-e2ts_D_C_D_A_B_B e2ts_D_C_D_A_B_B -808.849164360622
e2ts_D_E_D_A_B_A-e2ts_D_E_D_A_B_B e2ts_D_E_D_A_B_B -771.998556598579
e2ts_D_E_D_A_A_A-e2ts_D_E_C_A_A_A e2ts_D_E_C_A_A_A -365.703328821725
e2ts_D_E_D_A_A_A e2ts_D_E_D_A_A_A -312.786005577537
e2ts_D_E_B_A_C_B e2ts_D_E_B_A_C_B -3050.190595467684
e2ts_D_E_A_E_A_A-e2ts_D_E_A_C_A_A e2ts_D_E_A_C_A_A -365.703545745735
e2ts_D_E_A_E_A_A-e2ts_A_E_A_E_A_A e2ts_A_E_A_E_A_A -289.598873376557
e2ts_D_E_A_D_A_A-e2ts_D_E_A_C_A_A e2ts_D_E_A_C_A_A -365.703568858184
e2ts_D_E_A_D_A_A-e2ts_D_D_A_D_A_A e2ts_D_D_A_D_A_A -296.750951841290
e2ts_D_E_A_C_C_B e2ts_D_E_A_C_C_B -2938.106935361133
e2ts_D_E_A_C_B_A e2ts_D_E_A_C_B_A -725.718214099127
e2ts_D_E_A_A_A_A e2ts_D_E_A_A_A_A -273.584159539118
e2ts_D_D_E_A_B_B-e2ts_D_D_C_A_B_B e2ts_D_D_C_A_B_B -808.880260108871
e2ts_D_D_E_A_B_A-e2ts_D_D_E_A_B_C e2ts_D_D_E_A_B_C -1132.027941990670
e2ts_D_D_E_A_B_A-e2ts_D_D_D_A_B_A e2ts_D_D_D_A_B_A -656.782017254727
e2ts_D_D_E_A_B_A e2ts_D_D_E_A_B_A -672.809054508904
e2ts_D_D_C_A_A_A e2ts_D_D_C_A_A_A -349.667211660743
e2ts_D_D_A_E_B_B-e2ts_D_D_E_E_B_B e2ts_D_D_E_E_B_B -827.233599374446
e2ts_D_D_A_E_B_A-e2ts_D_D_A_E_B_C e2ts_D_D_A_E_B_C -1132.027940406304
e2ts_D_D_A_D_C_B e2ts_D_D_A_D_C_B -2869.168746476834
e2ts_D_D_A_D_B_D-e2ts_D_D_C_D_B_B e2ts_D_D_C_D_B_B -848.081036366294
e2ts_D_D_A_D_B_C-e2ts_D_D_A_A_B_C e2ts_D_D_A_A_B_C -1076.796252966716
e2ts_D_D_A_C_B_A e2ts_D_D_A_C_B_A -709.685832467340
e2ts_D_D_A_A_C_B e2ts_D_D_A_A_C_B -2829.967070453658
e2ts_D_D_A_A_B_B e2ts_D_D_A_A_B_B -716.767501964350
e2ts_D_C_E_D_B_A-e2ts_D_A_E_D_B_A e2ts_D_A_E_D_B_A -672.807442582068
e2ts_D_C_D_A_B_A-e2ts_E_C_D_A_B_A e2ts_E_C_D_A_B_A -725.689679252376
e2ts_D_C_A_E_B_A-e2ts_D_C_D_E_B_A e2ts_D_C_D_E_B_A -764.899520516364
e2ts_D_C_A_E_B_A-e2ts_D_C_A_E_B_B e2ts_D_C_A_E_B_B -824.875148127888
e2ts_D_C_A_E_B_A-e2ts_D_B_A_E_B_A e2ts_D_B_A_E_B_A -837.775316627241
e2ts_D_C_A_A_C_B-e2ts_C_C_A_A_C_B e2ts_C_C_A_A_C_B -2935.708978503406
e2ts_D_C_A_A_C_A e2ts_D_C_A_A_C_A -2783.656609977124
e2ts_D_C_A_A_B_B e2ts_D_C_A_A_B_B -769.647227344526
e2ts_D_C_A_A_B_A e2ts_D_C_A_A_B_A -670.457816930624
e2ts_D_C_A_A_A_A e2ts_D_C_A_A_A_A -310.434407139239
e2ts_D_B_E_E_B_A-e2ts_D_C_E_E_B_A e2ts_D_C_E_E_B_A -780.929235180937
e2ts_D_B_E_A_A_A-e2ts_A_B_E_A_A_A e2ts_A_B_E_A_A_A -438.543986829125
e2ts_D_B_D_A_A_D-e2ts_D_C_D_A_A_A e2ts_D_C_D_A_A_A -349.635611762750
e2ts_D_B_D_A_A_D-e2ts_A_B_D_A_A_A e2ts_A_B_D_A_A_A -422.514664132203
e2ts_D_B_D_A_A_C-e2ts_D_B_A_A_A_A e2ts_D_B_A_A_A_A -422.524145229965
e2ts_D_B_D_A_A_B-e2ts_D_D_D_A_A_A e2ts_D_D_D_A_A_A -296.751011632980
e2ts_D_B_A_D_A_D-e2ts_D_D_A_D_A_A e2ts_D_D_A_D_A_A -296.751009557864
e2ts_D_B_A_D_A_D-e2ts_D_C_A_D_A_A e2ts_D_C_A_D_A_A -349.636049220709
e2ts_D_B_A_D_A_A-e2ts_D_B_A_E_A_A e2ts_D_B_A_E_A_A -477.754446028522
e2ts_D_B_A_D_A_A e2ts_D_B_A_D_A_A -461.726294963328
e2ts_D_B_A_A_B_B e2ts_D_B_A_A_B_B -881.732345108193
e2ts_D_B_A_A_A_A e2ts_D_B_A_A_A_A -422.524152715124
e2ts_D_A_E_E_B_B-e2ts_A_A_E_E_B_B e2ts_A_A_E_E_B_B -748.815726359350
e2ts_D_A_E_D_A_D-e2ts_D_A_E_D_A_C e2ts_D_A_E_D_A_C -771.956872010374
e2ts_D_A_E_A_C_A-e2ts_D_A_E_E_C_A e2ts_D_A_E_E_C_A -2802.034312932679
e2ts_D_A_E_A_C_A-e2ts_D_A_E_A_C_C e2ts_D_A_E_A_C_C -3206.022371638662
e2ts_D_A_E_A_B_C e2ts_D_A_E_A_B_C -1092.818009905428
e2ts_D_A_E_A_B_A-e2ts_D_A_E_A_B_B e2ts_D_A_E_A_B_B -732.785826399220
e2ts_D_A_E_A_B_A e2ts_D_A_E_A_B_A -633.599621412370
e2ts_D_A_E_A_A_A-e2ts_E_A_E_A_A_A e2ts_E_A_E_A_A_A -289.601777684185
e2ts_D_A_E_A_A_A-e2ts_D_D_E_A_A_A e2ts_D_D_E_A_A_A -312.778757732019
e2ts_D_A_D_E_B_A-e2ts_D_C_D_E_B_A e2ts_D_C_D_E_B_A -764.899520145278
e2ts_D_A_D_E_B_A-e2ts_D_A_D_E_B_B e2ts_D_A_D_E_B_B -771.992166500768
e2ts_D_A_D_E_A_C e2ts_D_A_D_E_A_C -771.956938672880
e2ts_D_A_D_D_C_B-e2ts_A_A_D_D_C_B e2ts_A_A_D_D_C_B -2829.956411189017
e2ts_D_A_D_D_B_A e2ts_D_A_D_D_B_A -656.778477610539
e2ts_D_A_D_A_C_A-e2ts_D_A_D_E_C_A e2ts_D_A_D_E_C_A -2786.009004458599
e2ts_D_A_D_A_C_A-e2ts_D_A_D_A_C_B e2ts_D_A_D_A_C_B -2829.959810196127
e2ts_D_A_D_A_C_A e2ts_D_A_D_A_C_A -2730.772400519795
e2ts_D_A_D_A_B_A e2ts_D_A_D_A_B_A -617.572520158494
e2ts_D_A_C_D_A_B-e2ts_D_A_C_A_A_B e2ts_D_A_C_A_A_B -409.649389570120
e2ts_D_A_C_D_A_A-e2ts_D_A_C_D_A_B e2ts_D_A_C_D_A_B -448.849751538631
e2ts_D_A_C_A_C_B e2ts_D_A_C_A_C_B -2882.864984564035
e2ts_D_A_C_A_B_A e2ts_D_A_C_A_B_A -670.475800258109
e2ts_D_A_A_E_B_A-e2ts_D_A_A_E_B_B e2ts_D_A_A_E_B_B -732.783945555490
e2ts_D_A_A_E_A_C e2ts_D_A_A_E_A_C -732.747430037440
e2ts_D_A_A_E_A_A-e2ts_C_A_A_E_A_A e2ts_C_A_A_E_A_A -326.454280218691
e2ts_D_A_A_D_C_A-e2ts_D_A_A_D_C_C e2ts_D_A_A_D_C_C -3189.995896010602
e2ts_D_A_A_D_B_B-e2ts_D_A_A_D_B_C e2ts_D_A_A_D_B_C -1076.791440332706
e2ts_D_A_A_D_B_B e2ts_D_A_A_D_B_B -716.758930895147
e2ts_D_A_A_D_B_A e2ts_D_A_A_D_B_A -617.571862612838
e2ts_D_A_A_D_A_A-e2ts_D_D_A_D_A_A e2ts_D_D_A_D_A_A -296.751013515117
e2ts_D_A_A_D_A_A-e2ts_D_A_D_D_A_A e2ts_D_A_D_D_A_A -296.747261531090
e2ts_D_A_A_D_A_A e2ts_D_A_A_D_A_A -257.541496368577
e2ts_D_A_A_C_A_A e2ts_D_A_A_C_A_A -310.457979059575
e2ts_D_A_A_A_C_C-e2ts_D_D_A_A_C_C e2ts_D_D_A_A_C_C -3190.000351366169
e2ts_D_A_A_A_C_B e2ts_D_A_A_A_C_B -2790.757314204152
e2ts_D_A_A_A_B_C-e2ts_D_C_A_A_B_C e2ts_D_C_A_A_B_C -1129.675647472234
e2ts_D_A_A_A_B_B e2ts_D_A_A_A_B_B -677.557897875964
e2ts_C_E_E_D_B_B-e2ts_C_E_E_D_B_A e2ts_C_E_E_D_B_A -780.928622971726
e2ts_C_E_D_D_B_B e2ts_C_E_D_D_B_B -864.083279328068
e2ts_C_E_D_C_B_B-e2ts_C_E_D_E_B_B e2ts_C_E_D_E_B_B -880.110858846543
e2ts_C_E_C_A_A_B e2ts_C_E_C_A_A_B -517.768901562673
e2ts_C_E_A_E_B_B-e2ts_C_E_A_C_B_B e2ts_C_E_A_C_B_B -877.781405668035
e2ts_C_E_A_E_B_A-e2ts_C_E_A_E_B_B e2ts_C_E_A_E_B_B -840.900891852726
e2ts_C_E_A_E_A_A-e2ts_C_A_A_E_A_A e2ts_C_A_A_E_A_A -326.453938633298
e2ts_C_E_A_C_C_C-e2ts_A_E_A_C_C_C e2ts_A_E_A_C_C_C -3258.948172817698
e2ts_C_E_A_C_C_B e2ts_C_E_A_C_C_B -2990.976643322986
e2ts_C_E_A_A_A_A-e2ts_A_E_A_A_A_A e2ts_A_E_A_A_A_A -234.373361038659
e2ts_C_D_E_E_A_C-e2ts_C_C_E_E_A_A e2ts_C_C_E_E_A_A -473.764482793967
e2ts_C_D_E_E_A_A-e2ts_C_E_E_E_A_A e2ts_C_E_E_E_A_A -436.926756851126
e2ts_C_D_E_E_A_A-e2ts_A_D_E_E_A_A e2ts_A_D_E_E_A_A -328.799332494319
e2ts_C_D_E_A_B_A-e2ts_C_D_E_A_B_B e2ts_C_D_E_A_B_B -824.875148227418
e2ts_C_D_E_A_B_A e2ts_C_D_E_A_B_A -725.691029443606
e2ts_C_D_E_A_A_A-e2ts_D_D_E_A_A_A e2ts_D_D_E_A_A_A -312.777834022118
e2ts_C_D_A_E_B_A-e2ts_E_D_A_E_B_A e2ts_E_D_A_E_B_A -688.841697248125
e2ts_C_D_A_E_A_A e2ts_C_D_A_E_A_A -365.662523058252
e2ts_C_D_A_D_A_A-e2ts_E_D_A_D_A_A e2ts_E_D_A_D_A_A -312.786008078189
e2ts_C_D_A_D_A_A-e2ts_D_D_A_D_A_A e2ts_D_D_A_D_A_A -296.750989672095
e2ts_C_D_A_D_A_A-e2ts_C_E_A_D_A_A e2ts_C_E_A_D_A_A -365.666483390924
e2ts_C_D_A_A_C_B e2ts_C_D_A_A_C_B -2882.845297540830
e2ts_C_D_A_A_B_B-e2ts_B_D_A_A_B_B e2ts_B_D_A_A_B_B -881.732335660805
e2ts_C_D_A_A_A_A e2ts_C_D_A_A_A_A -310.434413841630
e2ts_C_C_D_A_A_B e2ts_C_C_D_A_A_B -501.693383575622
e2ts_C_C_A_D_B_C e2ts_C_C_A_D_B_C -1221.755014384553
e2ts_C_C_A_C_C_C e2ts_C_C_A_C_C_C -3387.838408642094
e2ts_C_C_A_A_A_B e2ts_C_C_A_A_A_B -462.493832909714
e2ts_C_C_A_A_A_A e2ts_C_C_A_A_A_A -363.302793096937
e2ts_C_B_A_E_A_A-e2ts_C_A_A_E_A_A e2ts_C_A_A_E_A_A -326.453928487469
e2ts_C_A_E_E_B_C-e2ts_C_A_E_E_B_A e2ts_C_A_E_E_B_A -741.721608978710
e2ts_C_A_E_D_B_C-e2ts_D_A_E_D_B_C e2ts_D_A_E_D_B_C -1132.026766551870
e2ts_C_A_E_D_B_C-e2ts_C_A_E_D_B_B e2ts_C_A_E_D_B_B -824.873984060674
e2ts_C_A_E_D_B_C-e2ts_C_A_A_D_B_C e2ts_C_A_A_D_B_C -1129.674054522625
e2ts_C_A_E_D_B_C e2ts_C_A_E_D_B_C -1184.908657029124
e2ts_C_A_E_D_B_A-e2ts_E_A_E_D_B_A e2ts_E_A_E_D_B_A -688.834944794580
e2ts_C_A_E_D_B_A-e2ts_C_A_E_D_B_B e2ts_C_A_E_D_B_B -824.873983633826
e2ts_C_A_E_A_C_D-e2ts_C_A_E_A_C_A e2ts_C_A_E_A_C_A -2799.679639936713
e2ts_C_A_E_A_C_C-e2ts_C_A_A_A_C_C e2ts_C_A_A_A_C_C -3203.671747998798
e2ts_C_A_E_A_C_C e2ts_C_A_E_A_C_C -3258.902998171095
e2ts_C_A_E_A_B_D-e2ts_A_A_E_A_B_D e2ts_A_A_E_A_B_D -3166.809552653668
e2ts_C_A_E_A_B_B e2ts_C_A_E_A_B_B -785.665214111498
e2ts_C_A_E_A_B_A e2ts_C_A_E_A_B_A -686.481279067011
e2ts_C_A_D_E_C_C-e2ts_C_A_D_E_C_A e2ts_C_A_D_E_C_A -2838.883342053128
e2ts_C_A_D_E_B_D-e2ts_C_A_D_E_B_C e2ts_C_A_D_E_B_C -1184.909165773990
e2ts_C_A_D_E_B_B-e2ts_B_A_D_E_B_B e2ts_B_A_D_E_B_B -936.953521964519
e2ts_C_A_D_E_B_A e2ts_C_A_D_E_B_A -725.685093080416
e2ts_C_A_D_D_A_A-e2ts_D_A_D_D_A_A e2ts_D_A_D_D_A_A -296.747625672550
e2ts_C_A_D_D_A_A-e2ts_A_A_D_D_A_A e2ts_A_A_D_D_A_A -257.542319547684
e2ts_C_A_D_A_C_B e2ts_C_A_D_A_C_B -2882.837817779536
e2ts_C_A_D_A_A_A-e2ts_C_A_D_A_A_B e2ts_C_A_D_A_A_B -409.614902424401
e2ts_C_A_A_E_B_C-e2ts_C_D_A_E_B_C e2ts_C_D_A_E_B_C -1184.907074711950
e2ts_C_A_A_E_B_C-e2ts_C_A_A_D_B_C e2ts_C_A_A_D_B_C -1129.674053729447
e2ts_C_A_A_E_B_B-e2ts_A_A_A_E_B_B e2ts_A_A_A_E_B_B -693.576228288799
e2ts_C_A_A_E_B_A-e2ts_C_A_A_E_B_B e2ts_C_A_A_E_B_B -785.663439129777
e2ts_C_A_A_E_B_A e2ts_C_A_A_E_B_A -686.479002879458
e2ts_C_A_A_D_C_C-e2ts_C_A_A_A_C_C e2ts_C_A_A_A_C_C -3203.671819218842
e2ts_C_A_A_D_B_B-e2ts_B_A_A_D_B_B e2ts_B_A_A_D_B_B -881.718738889839
e2ts_C_A_A_D_A_B-e2ts_C_A_C_D_A_B e2ts_C_A_C_D_A_B -501.723605794041
e2ts_C_A_A_D_A_A-e2ts_C_A_E_D_A_A e2ts_C_A_E_D_A_A -365.663107297548
e2ts_C_A_A_A_C_A e2ts_C_A_A_A_C_A -2744.445990070122
e2ts_C_A_A_A_A_A e2ts_C_A_A_A_A_A -271.225643025464
e2ts_B_E_E_C_B_A-e2ts_A_E_E_C_B_A e2ts_A_E_E_C_B_A -741.737101411412
e2ts_B_E_D_A_B_A-e2ts_B_A_D_A_B_A e2ts_B_A_D_A_B_A -782.535413603591
e2ts_B_E_A_E_B_A-e2ts_B_E_A_E_B_B e2ts_B_E_A_E_B_B -952.987611473018
e2ts_B_E_A_A_B_B e2ts_B_E_A_A_B_B -897.762300414940
e2ts_B_E_A_A_A_A-e2ts_A_E_A_A_A_A e2ts_A_E_A_A_A_A -234.373362324208
e2ts_B_D_E_E_B_A-e2ts_D_D_E_E_B_A e2ts_D_D_E_E_B_A -728.050233405661
e2ts_B_D_E_E_B_A-e2ts_A_D_E_E_B_A e2ts_A_D_E_E_B_A -688.840997484807
e2ts_B_D_E_A_C_B-e2ts_C_D_E_A_C_B e2ts_C_D_E_A_C_B -2938.074408640429
e2ts_B_D_D_A_A_D-e2ts_B_D_A_A_A_A e2ts_B_D_A_A_A_A -422.524145271582
e2ts_B_D_A_E_B_D-e2ts_E_D_A_E_B_A e2ts_E_D_A_E_B_A -688.841699335366
e2ts_B_D_A_E_A_A-e2ts_B_A_A_E_A_A e2ts_B_A_A_E_A_A -438.543986501413
e2ts_B_D_A_A_A_A-e2ts_E_D_A_A_A_A e2ts_E_D_A_A_A_A -273.584153369898
e2ts_B_C_D_A_B_B e2ts_B_C_D_A_B_B -973.798517309515
e2ts_B_C_D_A_A_A-e2ts_C_C_D_A_A_A e2ts_C_C_D_A_A_A -402.505364319545
e2ts_B_C_A_A_A_A e2ts_B_C_A_A_A_A -475.391320360807
e2ts_B_A_E_E_B_A-e2ts_B_A_E_E_B_D e2ts_B_A_E_E_B_D -3426.218459462519
e2ts_B_A_E_D_C_B-e2ts_B_A_E_E_C_B e2ts_B_A_E_E_C_B -3066.186268453107
e2ts_B_A_E_A_C_B-e2ts_B_A_E_A_C_C e2ts_B_A_E_A_C_C -3370.983013827030
e2ts_B_A_E_A_C_B e2ts_B_A_E_A_C_B -3010.946158643216
e2ts_B_A_E_A_B_D-e2ts_D_A_E_A_B_D e2ts_D_A_E_A_B_D -3206.018417616882
e2ts_B_A_E_A_B_B-e2ts_E_A_E_A_B_B e2ts_E_A_E_A_B_B -748.814216766638
e2ts_B_A_E_A_B_B-e2ts_B_A_D_A_B_B e2ts_B_A_D_A_B_B -881.722829570366
e2ts_B_A_E_A_B_B-e2ts_A_A_E_A_B_B e2ts_A_A_E_A_B_B -693.578119326313
e2ts_B_A_E_A_B_A-e2ts_B_D_E_A_B_A e2ts_B_D_E_A_B_A -837.775315954893
e2ts_B_A_A_E_B_B-e2ts_B_C_A_E_B_B e2ts_B_C_A_E_B_B -989.821747187593
e2ts_B_A_A_E_B_A-e2ts_B_A_A_E_B_B e2ts_B_A_A_E_B_B -897.742366986836
e2ts_B_A_A_C_B_A e2ts_B_A_A_C_B_A -835.427435549928
e2ts_B_A_A_A_C_A e2ts_B_A_A_A_C_A -2856.528913685377
e2ts_B_A_A_A_B_B-e2ts_B_D_A_A_B_B e2ts_B_D_A_A_B_B -881.732347918560
e2ts_B_A_A_A_B_B e2ts_B_A_A_A_B_B -842.520530090127
e2ts_A_E_E_D_A_A-e2ts_A_B_E_D_A_A e2ts_A_B_E_D_A_A -477.750869967017
e2ts_A_E_E_A_C_A-e2ts_A_E_E_C_C_A e2ts_A_E_E_C_C_A -2854.934713207934
e2ts_A_E_E_A_C_A-e2ts_A_E_E_A_C_B e2ts_A_E_E_A_C_B -2862.016479004276
e2ts_A_E_D_E_A_A-e2ts_A_E_D_C_A_A e2ts_A_E_D_C_A_A -365.695386953302
e2ts_A_E_D_A_C_B-e2ts_A_E_D_C_C_B e2ts_A_E_D_C_C_B -2938.098958060403
e2ts_A_E_D_A_C_A e2ts_A_E_D_A_C_A -2746.801501783796
e2ts_A_E_D_A_B_A-e2ts_A_E_D_E_B_A e2ts_A_E_D_E_B_A -688.834946486618
e2ts_A_E_D_A_B_A-e2ts_A_E_D_A_B_B e2ts_A_E_D_A_B_B -732.788300322581
e2ts_A_E_D_A_B_A e2ts_A_E_D_A_B_A -633.601087184527
e2ts_A_E_D_A_A_A-e2ts_A_E_D_C_A_A e2ts_A_E_D_C_A_A -365.695375988776
e2ts_A_E_D_A_A_A e2ts_A_E_D_A_A_A -273.575185740398
e2ts_A_E_C_D_C_B-e2ts_A_E_D_D_C_B e2ts_A_E_D_D_C_B -2885.195433349533
e2ts_A_E_C_A_C_A e2ts_A_E_C_A_C_A -2799.703047922011
e2ts_A_E_C_A_B_A-e2ts_D_E_C_A_B_A e2ts_D_E_C_A_B_A -725.717422608357
e2ts_A_E_C_A_B_A e2ts_A_E_C_A_B_A -686.508145506609
e2ts_A_E_B_D_B_B e2ts_A_E_B_D_B_B -936.989802540632
e2ts_A_E_A_D_C_B-e2ts_A_E_E_D_C_B e2ts_A_E_E_D_C_B -2901.224741718494
e2ts_A_E_A_D_B_B-e2ts_A_E_A_E_B_B e2ts_A_E_A_E_B_B -748.814216357381
e2ts_A_E_A_D_B_B e2ts_A_E_A_D_B_B -732.788467904367
e2ts_A_E_A_D_B_A-e2ts_A_E_E_D_B_A e2ts_A_E_E_D_B_A -688.838356025469
e2ts_A_E_A_D_A_A-e2ts_A_E_D_D_A_A e2ts_A_E_D_D_A_A -312.780199776864
e2ts_A_E_A_D_A_A-e2ts_A_E_A_A_A_A e2ts_A_E_A_A_A_A -234.373347417862
e2ts_A_E_A_D_A_A e2ts_A_E_A_D_A_A -273.574636199545
e2ts_A_E_A_C_C_A-e2ts_A_E_A_E_C_A e2ts_A_E_A_E_C_A -2762.828324824123
e2ts_A_E_A_C_C_A e2ts_A_E_A_C_C_A -2799.702200076839
e2ts_A_E_A_C_B_A-e2ts_A_E_E_C_B_A e2ts_A_E_E_C_B_A -741.739011960869
e2ts_A_E_A_B_A_A-e2ts_E_E_A_B_A_A e2ts_E_E_A_B_A_A -493.822092992711
e2ts_A_E_A_B_A_A-e2ts_A_E_A_C_A_A e2ts_A_E_A_C_A_A -326.492027893636
